date,event_type,description,Global_Index,Jupiter-Saturn,Jupiter-Saturn_angle,Jupiter-Uranus,Jupiter-Uranus_angle,Jupiter-Neptune,Jupiter-Neptune_angle,Jupiter-Pluto,Jupiter-Pluto_angle,Saturn-Uranus,Saturn-Uranus_angle,Saturn-Neptune,Saturn-Neptune_angle,Saturn-Pluto,Saturn-Pluto_angle,Uranus-Neptune,Uranus-Neptune_angle,Uranus-Pluto,Uranus-Pluto_angle,Neptune-Pluto,Neptune-Pluto_angle
1991-08-25,war_start,Croatian War begins,2.127704406408679,-0.9085418814939257,155.30462171955176,-0.6936708477171122,133.92139535787092,-0.7441370198295543,138.0850289261343,0.14590018715843045,81.61058949848734,0.9311625955445344,21.38322636168084,0.9551771863146232,17.219592793417462,0.28076667821368256,73.69403222106442,0.9973607616383067,4.1636335682633785,0.6113778062737611,52.31080585938358,0.5523089403059332,56.474439427646956
1992-04-06,war_start,Bosnian War begins,1.9138052517033084,-0.9445747022717649,160.83458376254626,-0.6740900106030046,132.3835241120071,-0.6867384902122229,133.37248339567262,0.2257679095035778,76.95196189785284,0.8792243668274203,28.45105965053915,0.8873160735189294,27.462100366873642,0.10656565478902078,83.88262186469342,0.9998510396169369,0.9889592836655083,0.5673902222690901,55.43156221415427,0.5530931882653255,56.42052149781978
1995-07-11,massacre,Srebrenica massacre,4.593353126634599,-0.31654699028739236,108.45422947186964,0.6070040413816985,52.62681051697055,0.6685998439328223,48.040908146841076,0.9896586369103745,8.247104575863034,0.5616875132362222,55.82741895489909,0.49373969481024854,60.41332132502856,-0.4493397993294365,116.70133404773267,0.9967985812332172,4.5859023701294745,0.4867331301175164,60.873915092833585,0.5550184746293281,56.28801272270411
1995-12-14,war_end,Dayton Agreement,5.828554088896073,0.12255964995074925,82.96014961755884,0.8394073794960802,32.922406829973,0.8782404766894347,28.569163833932237,0.9123586672619945,24.166635609767837,0.6422828492745962,50.03774278758584,0.5822508862698906,54.390985783626604,-0.29448711715138093,107.12678522732668,0.9971150278328663,4.353242996040763,0.5433350135410197,57.08904243974084,0.6054912557308224,52.735799443700074
1999-03-24,war_start,NATO bombing of Yugoslavia,2.902841104753441,0.9182174774714206,23.33313506669652,0.591312367205674,53.749806833143,0.41724831025947434,65.33901669998204,-0.48073067087307125,118.73313415794809,0.22354031202689986,77.08294189983951,0.02317324913313507,88.67215176667855,-0.788722310376178,142.0662692246446,0.9796130998962661,11.589209866839042,0.42288197313586146,64.98332732480506,0.5963072968739584,53.39411745796602
1999-06-10,war_end,Kosovo War ends,1.6544068356734527,0.9646950625633762,15.270084251462706,0.33836747062893247,70.22255726406877,0.12529889691944268,82.80198297689793,-0.7433278520649513,138.01567443539847,0.07858712895620865,85.49264151553149,-0.14041856003282566,98.07206722836065,-0.8932596789886793,153.28575868686116,0.9759950318671334,12.579425712829163,0.3779520070940565,67.79311717132967,0.570517328730759,55.213691458500506
2001-10-07,war_start,US invades Afghanistan,-1.8058082393437065,0.8684430700860293,29.72178480181647,-0.803398609030242,143.4558822706477,-0.9308493109246861,158.56759637411488,-0.8525535842863846,148.4905071471673,-0.4024926282493365,113.73409746883121,-0.627226740627633,128.8458115722984,-0.9995132760710163,178.2122919489838,0.9654193506394004,15.111714103467193,0.3737388810819523,68.053610582185,0.6026246080382099,52.94189647871781
2003-03-20,war_start,US invades Iraq,-2.020970707564064,0.699295221992526,45.629513123331094,-0.9264215545957281,157.88369889752775,-0.9976311780110053,176.05552133908313,-0.6632475675224301,131.54802359728043,-0.37871623220460743,112.25418577419666,-0.6484655185986642,130.42600821575203,-0.9987869086267305,177.17753672061153,0.9501255401940463,18.171822441555378,0.33268330747207636,70.56827750519182,0.6101941823364525,52.39645506363644
2003-12-13,military,Saddam Hussein captured,-1.9234911246777409,0.3916545020552293,66.94251340965315,-0.946858687566654,161.23726982125643,-0.7981304884977259,142.95194617601655,-0.0284648080204094,91.63113368454029,-0.6667954693502333,131.82021676909042,-0.8669449478852668,150.1055404143303,-0.9308878941432976,158.57364709419343,0.9495058758850041,18.285323645239885,0.3484716663688058,69.60613613671615,0.6249591264768072,51.32081249147626
2011-05-02,military,Osama bin Laden killed,0.17184033887823624,-0.9821724489746688,169.16495313590295,0.9405654232320578,19.853270332782195,0.6156710856198475,51.999301238063424,-0.2635626923788826,105.28156522644312,-0.9876385351654021,170.98177653131486,-0.75282570487418,138.83574562603366,0.07752850847136337,85.55348163765393,0.846694727287163,32.146030905281236,0.07970666622926678,85.42829489366096,0.5978733094316713,53.282263988379725
