date,sum_p,count_p,sum_t,count_t,avg_prcp,avg_tmax
1903-05-13,94924.0,3433.0,603529.0,2637.0,27.650451500145646,228.86954872961698
1903-05-14,74530.0,3416.0,607525.0,2649.0,21.81791569086651,229.34126085315214
1903-05-15,53498.0,3393.0,628094.0,2644.0,15.767167698202181,237.55446293494705
1903-05-16,40197.0,3389.0,636961.0,2645.0,11.861020950132783,240.81701323251417
1903-05-17,61805.0,3391.0,633419.0,2623.0,18.226186965496904,241.48646587876476
1903-05-18,70317.0,3374.0,634902.0,2643.0,20.840841730883223,240.22020431328036
1903-05-19,70384.0,3406.0,639235.0,2647.0,20.664709336465062,241.4941443143181
1903-05-20,83253.0,3403.0,656899.0,2651.0,24.464590067587423,247.7929083364768
1903-05-21,143023.0,3420.0,656509.0,2660.0,41.81959064327486,246.80789473684212
1903-05-22,138761.0,3424.0,655042.0,2665.0,40.5259929906542,245.79437148217636
1903-05-23,84733.0,3417.0,634948.0,2648.0,24.797483172373425,239.78398791540786
1903-05-24,90602.0,3396.0,619927.0,2631.0,26.679034157832746,235.62409730140632
1903-05-25,100757.0,3411.0,641134.0,2650.0,29.5388449135151,241.93735849056603
1903-05-26,139905.0,3420.0,638532.0,2651.0,40.9078947368421,240.8645794039985
1903-05-27,124999.0,3425.0,642446.0,2648.0,36.496058394160585,242.61555891238672
1903-05-28,119952.0,3426.0,655295.0,2654.0,35.012259194395796,246.90844009042954
1903-05-29,170370.0,3435.0,640532.0,2652.0,49.59825327510917,241.52790346907994
1903-05-30,152590.0,3428.0,613056.0,2648.0,44.512835472578764,231.51661631419938
1903-05-31,146895.0,3432.0,571841.0,2615.0,42.80157342657343,218.6772466539197
1903-06-01,121485.0,3390.0,572918.0,2641.0,35.836283185840706,216.93222264293829
1903-06-02,99378.0,3376.0,591433.0,2654.0,29.436611374407583,222.84589299171063
1903-06-03,55833.0,3363.0,635879.0,2652.0,16.6021409455843,239.7733785822021
1903-06-04,89914.0,3362.0,650718.0,2650.0,26.7441998810232,245.55396226415095
1903-06-05,111224.0,3376.0,660965.0,2653.0,32.94549763033175,249.1387108933283
1903-06-06,110140.0,3371.0,686046.0,2645.0,32.67279738949866,259.37466918714557
1903-06-07,111617.0,3384.0,697380.0,2633.0,32.98374704491726,264.8613748575769
1903-06-08,99728.0,3385.0,699237.0,2641.0,29.461742983751847,264.7622112836047
1903-06-09,87208.0,3394.0,668148.0,2646.0,25.694755450795522,252.5124716553288
1903-06-10,103185.0,3408.0,630043.0,2644.0,30.277288732394368,238.29160363086234
1903-06-11,102657.0,3386.0,596085.0,2654.0,30.318074424099233,224.5987189148455
1903-06-12,163198.0,3381.0,563684.0,2645.0,48.26915113871635,213.11304347826086
1903-06-13,114648.0,3381.0,583016.0,2647.0,33.9094942324756,220.25538345296562
1903-06-14,75185.0,3374.0,614106.0,2620.0,22.283639596917606,234.39160305343512
1903-06-15,83522.0,3364.0,652916.0,2649.0,24.828180737217597,246.47640619101549
1903-06-16,66581.0,3372.0,671064.0,2655.0,19.745255041518387,252.75480225988701
1903-06-17,48288.0,3365.0,671683.0,2654.0,14.350074294205053,253.08327053504144
1903-06-18,64904.0,3363.0,691056.0,2657.0,19.29943502824859,260.0888219796763
1903-06-19,89320.0,3383.0,690953.0,2646.0,26.402601241501625,261.13114134542707
1903-06-20,111819.0,3396.0,668585.0,2638.0,32.92667844522968,253.44389689158453
1903-06-21,167238.0,3385.0,656696.0,2627.0,49.4056129985229,249.97944423296536
1903-06-22,151019.0,3409.0,644784.0,2649.0,44.300088002346726,243.4065685164213
1903-06-23,126955.0,3393.0,638995.0,2646.0,37.416740347774834,241.494708994709
1903-06-24,89232.0,3384.0,654069.0,2645.0,26.368794326241133,247.2850661625709
1903-06-25,98623.0,3384.0,671382.0,2650.0,29.14391252955083,253.35169811320753
1903-06-26,102533.0,3386.0,692306.0,2647.0,30.28145304193739,261.5436343029845
1903-06-27,97973.0,3384.0,702332.0,2638.0,28.951832151300238,266.23654283548143
1903-06-28,91203.0,3382.0,717034.0,2630.0,26.967179183914844,272.63650190114066
1903-06-29,108583.0,3381.0,731832.0,2637.0,32.1156462585034,277.5244596131968
1903-06-30,81330.0,3356.0,756311.0,2641.0,24.234207389749702,286.3729647860659
1903-07-01,105007.0,3364.0,760399.0,2612.0,31.214922711058264,291.11753445635526
1903-07-02,122686.0,3353.0,752451.0,2625.0,36.58991947509693,286.648
1903-07-03,163097.0,3366.0,742095.0,2616.0,48.45424836601307,283.67545871559633
1903-07-04,141683.0,3373.0,724517.0,2608.0,42.00504002371776,277.8055981595092
1903-07-05,106538.0,3369.0,726986.0,2600.0,31.62303354111012,279.61
1903-07-06,70853.0,3371.0,751388.0,2621.0,21.018392168495996,286.6798931705456
1903-07-07,61077.0,3347.0,768928.0,2634.0,18.248282043621153,291.92406985573274
1903-07-08,65907.0,3345.0,784257.0,2636.0,19.703139013452915,297.5178300455235
1903-07-09,108859.0,3357.0,799121.0,2631.0,32.42746499851057,303.7328012162676
1903-07-10,106475.0,3369.0,799017.0,2639.0,31.604333630157317,302.7726411519515
1903-07-11,118066.0,3376.0,779414.0,2624.0,34.97215639810427,297.0327743902439
1903-07-12,146336.0,3375.0,735781.0,2609.0,43.358814814814814,282.0164814105021
1903-07-13,138323.0,3371.0,698955.0,2622.0,41.03322456244438,266.5732265446224
1903-07-14,118569.0,3371.0,702903.0,2633.0,35.173242361317115,266.9589821496392
1903-07-15,82943.0,3357.0,700486.0,2623.0,24.70747691391123,267.055280213496
1903-07-16,82795.0,3346.0,728252.0,2625.0,24.744471010161387,277.4293333333333
1903-07-17,134405.0,3347.0,734900.0,2618.0,40.15685688676427,280.7104660045837
1903-07-18,154847.0,3374.0,726191.0,2613.0,45.8941908713693,277.9146574818217
1903-07-19,80480.0,3363.0,733383.0,2600.0,23.93101397561701,282.0703846153846
1903-07-20,75249.0,3356.0,753206.0,2605.0,22.422228843861742,289.1385796545106
1903-07-21,91420.0,3358.0,759325.0,2610.0,27.224538415723647,290.92911877394636
1903-07-22,96575.0,3367.0,758596.0,2613.0,28.682803682803684,290.31611174894755
1903-07-23,66450.0,3357.0,758648.0,2613.0,19.794459338695262,290.33601224646003
1903-07-24,68475.0,3329.0,770643.0,2611.0,20.56924001201562,295.15243201838376
1903-07-25,69683.0,3340.0,785911.0,2608.0,20.86317365269461,301.34624233128835
1903-07-26,75766.0,3353.0,773344.0,2597.0,22.59648076349538,297.7835964574509
1903-07-27,67669.0,3341.0,757006.0,2611.0,20.254115534271175,289.92952891612407
1903-07-28,97069.0,3351.0,766367.0,2619.0,28.96717397791704,292.61817487590685
1903-07-29,176171.0,3394.0,749874.0,2622.0,51.90659988214496,285.99313501144167
1903-07-30,167914.0,3394.0,713917.0,2623.0,49.47377725397761,272.1757529546321
1903-07-31,148732.0,3356.0,665826.0,2610.0,44.31823599523242,255.10574712643677
1903-08-01,148908.0,3372.0,671472.0,2576.0,44.16014234875445,260.6645962732919
1903-08-02,92612.0,3359.0,710849.0,2595.0,27.571300982435247,273.93025048169557
1903-08-03,129420.0,3358.0,732071.0,2610.0,38.540798094103636,280.48697318007663
1903-08-04,169643.0,3368.0,731240.0,2620.0,50.36906175771971,279.09923664122135
1903-08-05,152719.0,3371.0,735920.0,2615.0,45.30376742806289,281.42256214149137
1903-08-06,110086.0,3372.0,718568.0,2618.0,32.647093712930015,274.4721161191749
1903-08-07,84770.0,3352.0,710452.0,2611.0,25.289379474940333,272.0995787054768
1903-08-08,73324.0,3353.0,711898.0,2602.0,21.86817775126752,273.59646425826287
1903-08-09,88306.0,3372.0,706882.0,2586.0,26.188018979833927,273.34957463263726
1903-08-10,109836.0,3369.0,709041.0,2604.0,32.601959038290296,272.28917050691246
1903-08-11,103764.0,3371.0,694698.0,2608.0,30.78137051320083,266.37193251533745
1903-08-12,99716.0,3358.0,680960.0,2611.0,29.69505658129839,260.8042895442359
1903-08-13,101988.0,3344.0,689259.0,2615.0,30.498803827751196,263.5789674952199
1903-08-14,113416.0,3355.0,705765.0,2605.0,33.80506706408346,270.92706333973126
1903-08-15,121993.0,3368.0,713841.0,2595.0,36.221199524940616,275.08323699421965
1903-08-16,93208.0,3356.0,718651.0,2580.0,27.773539928486294,278.5468992248062
1903-08-17,71681.0,3352.0,742281.0,2597.0,21.384546539379475,285.82248748556026
1903-08-18,87580.0,3361.0,748332.0,2601.0,26.05772091639393,287.70934256055364
1903-08-19,109025.0,3377.0,736443.0,2598.0,32.28457210541901,283.46535796766744
1903-08-20,101949.0,3374.0,728061.0,2609.0,30.216064018968584,279.05749329244924
1903-08-21,45355.0,3345.0,745347.0,2606.0,13.559043348281017,286.01189562547967
1903-08-22,40015.0,3351.0,755682.0,2602.0,11.941211578633244,290.423520368947
1903-08-23,70755.0,3339.0,744039.0,2584.0,21.19047619047619,287.9407894736842
1903-08-24,79468.0,3350.0,745845.0,2600.0,23.72179104477612,286.86346153846154
1903-08-25,155684.0,3365.0,732174.0,2608.0,46.26567607726597,280.7415644171779
1903-08-26,168825.0,3369.0,701390.0,2610.0,50.1113089937667,268.7318007662835
1903-08-27,216469.0,3367.0,690190.0,2605.0,64.29135729135729,264.9481765834933
1903-08-28,182657.0,3378.0,688655.0,2601.0,54.072528123149795,264.76547481737794
1903-08-29,129351.0,3367.0,661474.0,2596.0,38.41728541728542,254.8050847457627
1903-08-30,95359.0,3354.0,639903.0,2591.0,28.431425163983302,246.97143959861057
1903-08-31,68866.0,3344.0,644821.0,2575.0,20.5938995215311,250.4159223300971
1903-09-01,48101.0,3385.0,675603.0,2574.0,14.210044313146234,262.47202797202794
1903-09-02,36480.0,3375.0,705136.0,2584.0,10.80888888888889,272.8854489164087
1903-09-03,26967.0,3382.0,721623.0,2592.0,7.973684210526316,278.40393518518516
1903-09-04,31052.0,3375.0,713145.0,2588.0,9.200592592592592,275.5583462132921
1903-09-05,71490.0,3392.0,681976.0,2585.0,21.076061320754718,263.82050290135396
1903-09-06,59025.0,3402.0,656252.0,2584.0,17.350088183421516,253.96749226006193
1903-09-07,75183.0,3392.0,665246.0,2592.0,22.164799528301888,256.65354938271605
1903-09-08,89593.0,3398.0,671602.0,2595.0,26.366391995291348,258.80616570327555
1903-09-09,131207.0,3398.0,656721.0,2598.0,38.61300765155974,252.77944572748268
1903-09-10,114555.0,3392.0,660451.0,2595.0,33.7721108490566,254.50905587668592
1903-09-11,93790.0,3390.0,650726.0,2591.0,27.666666666666668,251.14859127749904
1903-09-12,153680.0,3402.0,652737.0,2600.0,45.17342739564962,251.0526923076923
1903-09-13,120953.0,3402.0,629373.0,2584.0,35.553497942386834,243.56540247678018
1903-09-14,171468.0,3413.0,614903.0,2592.0,50.23967184295341,237.23109567901236
1903-09-15,138034.0,3418.0,598537.0,2601.0,40.384435342305444,230.118031526336
1903-09-16,146979.0,3404.0,581936.0,2603.0,43.178319623971795,223.56358048405687
1903-09-17,193773.0,3405.0,555739.0,2596.0,56.908370044052866,214.0751155624037
1903-09-18,92800.0,3383.0,551736.0,2605.0,27.431274017144545,211.79884836852207
1903-09-19,29295.0,3377.0,589774.0,2604.0,8.674859342611786,226.48771121351766
1903-09-20,17563.0,3375.0,615566.0,2587.0,5.2038518518518515,237.94588326246617
1903-09-21,18537.0,3376.0,645668.0,2607.0,5.490817535545023,247.66705024932872
1903-09-22,25256.0,3372.0,663644.0,2600.0,7.489916963226571,255.24769230769232
1903-09-23,28075.0,3378.0,645321.0,2599.0,8.311130846654825,248.29588303193535
1903-09-24,36985.0,3377.0,591548.0,2599.0,10.95202842759846,227.60600230858023
1903-09-25,28411.0,3369.0,618794.0,2600.0,8.433066191748294,237.99769230769232
1903-09-26,52978.0,3385.0,626750.0,2601.0,15.650812407680945,240.96501345636293
1903-09-27,89092.0,3386.0,583146.0,2583.0,26.31187241582989,225.76306620209058
1903-09-28,59664.0,3381.0,551469.0,2589.0,17.64685004436557,213.00463499420627
1903-09-29,48798.0,3380.0,554016.0,2606.0,14.437278106508876,212.59247889485803
1903-09-30,85637.0,3400.0,576406.0,2587.0,25.18735294117647,222.8086586780054
1903-10-01,87752.0,3392.0,578802.0,2573.0,25.870283018867923,224.95219588029536
1903-10-02,97044.0,3385.0,588420.0,2579.0,28.66883308714919,228.1582008530438
1903-10-03,82809.0,3381.0,593242.0,2576.0,24.4924578527063,230.29580745341616
1903-10-04,103439.0,3373.0,563398.0,2565.0,30.66676549066113,219.64834307992203
1903-10-05,132673.0,3379.0,560885.0,2587.0,39.263983427049425,216.80904522613065
1903-10-06,126549.0,3381.0,573109.0,2570.0,37.42945874001774,222.99961089494164
1903-10-07,173744.0,3395.0,558491.0,2583.0,51.176435935198825,216.2179636082075
1903-10-08,200028.0,3394.0,512965.0,2588.0,58.93576900412493,198.20904173106646
1903-10-09,165347.0,3384.0,477248.0,2579.0,48.86140661938534,185.05157037611477
1903-10-10,86477.0,3378.0,473123.0,2584.0,25.600059206631144,183.09713622291022
1903-10-11,52907.0,3387.0,466021.0,2571.0,15.620608207853557,181.26059898872035
1903-10-12,85996.0,3374.0,484646.0,2575.0,25.487848251333727,188.21203883495144
1903-10-13,67535.0,3381.0,513602.0,2589.0,19.974859509020998,198.37852452684433
1903-10-14,49909.0,3366.0,523253.0,2593.0,14.82739156268568,201.7944465869649
1903-10-15,64523.0,3384.0,497252.0,2587.0,19.06708037825059,192.2118283726324
1903-10-16,57819.0,3378.0,494167.0,2589.0,17.116341030195382,190.87176516029356
1903-10-17,151776.0,3394.0,458764.0,2586.0,44.71891573364761,177.4029389017788
1903-10-18,74201.0,3378.0,463700.0,2580.0,21.965956187092953,179.72868217054264
1903-10-19,15712.0,3369.0,513603.0,2587.0,4.663698426832888,198.53227676845768
1903-10-20,15249.0,3363.0,542055.0,2593.0,4.534344335414808,209.04550713459312
1903-10-21,16939.0,3365.0,525261.0,2586.0,5.033878157503715,203.11716937354987
1903-10-22,25503.0,3366.0,500827.0,2584.0,7.576648841354723,193.8184984520124
1903-10-23,46202.0,3377.0,444561.0,2582.0,13.68137400059224,172.17699457784664
1903-10-24,31619.0,3366.0,407776.0,2581.0,9.393642305407012,157.99147617202635
1903-10-25,22411.0,3362.0,435334.0,2578.0,6.665972635336109,168.86501163692785
1903-10-26,27783.0,3363.0,409356.0,2582.0,8.261373773416592,158.5422153369481
1903-10-27,29590.0,3365.0,401097.0,2599.0,8.793462109955424,154.32743362831857
1903-10-28,22995.0,3353.0,432100.0,2571.0,6.8580375782881005,168.06690003889537
