date,sum_p,count_p,sum_t,count_t,avg_prcp,avg_tmax
1972-05-09,19988.0,1203.0,210694.0,897.0,16.61512884455528,234.88740245261985
1972-05-10,25968.0,1203.0,202816.0,901.0,21.586034912718205,225.1009988901221
1972-05-11,56580.0,1205.0,190824.0,896.0,46.954356846473026,212.97321428571428
1972-05-12,34213.0,1201.0,171570.0,860.0,28.487094088259784,199.5
1972-05-13,17476.0,1174.0,156046.0,808.0,14.885860306643952,193.12623762376236
1972-05-14,16662.0,1165.0,170747.0,878.0,14.302145922746782,194.47266514806378
1972-05-15,10159.0,1173.0,179630.0,893.0,8.660699062233588,201.15341545352743
1972-05-16,23511.0,1197.0,181243.0,891.0,19.641604010025063,203.41526374859708
1972-05-17,41566.0,1201.0,173940.0,891.0,34.60949208992506,195.21885521885523
1972-05-18,12507.0,1201.0,175814.0,889.0,10.413821815154039,197.7660292463442
1972-05-19,26218.0,1201.0,158409.0,851.0,21.83014154870941,186.144535840188
1972-05-20,9803.0,1193.0,152874.0,805.0,8.21709974853311,189.9055900621118
1972-05-21,8196.0,1187.0,174103.0,892.0,6.90480202190396,195.18273542600897
1972-05-22,12310.0,1191.0,179304.0,899.0,10.335852225020991,199.44827586206895
1972-05-23,11019.0,1202.0,177219.0,896.0,9.167221297836939,197.7890625
1972-05-24,9949.0,1199.0,174365.0,902.0,8.297748123436197,193.30931263858093
1972-05-25,14737.0,1200.0,172687.0,893.0,12.280833333333334,193.3784994400896
1972-05-26,12789.0,1202.0,164664.0,859.0,10.639767054908486,191.69266589057042
1972-05-27,6451.0,1199.0,151939.0,804.0,5.380316930775646,188.97885572139305
1972-05-28,7094.0,1194.0,172515.0,892.0,5.941373534338358,193.402466367713
1972-05-29,9842.0,1194.0,179144.0,896.0,8.242881072026801,199.9375
1972-05-30,13037.0,1201.0,170792.0,898.0,10.855120732722732,190.1915367483296
1972-05-31,31029.0,1198.0,170265.0,893.0,25.90066777963272,190.66629339305712
1972-06-01,19295.0,1203.0,174946.0,898.0,16.039068994181214,194.8173719376392
1972-06-02,11094.0,1201.0,170236.0,855.0,9.23730224812656,199.106432748538
1972-06-03,15577.0,1190.0,162165.0,805.0,13.089915966386554,201.4472049689441
1972-06-04,15000.0,1179.0,176054.0,880.0,12.72264631043257,200.06136363636364
1972-06-05,12906.0,1182.0,174227.0,893.0,10.918781725888325,195.1030235162374
1972-06-06,10323.0,1201.0,173958.0,898.0,8.595337218984179,193.71714922048997
1972-06-07,8429.0,1202.0,175007.0,893.0,7.012479201331115,195.97648376259798
1972-06-08,7699.0,1203.0,176947.0,894.0,6.399833748960931,197.92729306487695
1972-06-09,6403.0,1202.0,170930.0,856.0,5.326955074875208,199.68457943925233
1972-06-10,6533.0,1199.0,156571.0,807.0,5.448707256046705,194.01610904584882
1972-06-11,11853.0,1196.0,148845.0,816.0,9.910535117056856,182.40808823529412
1972-06-12,10369.0,1196.0,165271.0,894.0,8.669732441471572,184.8668903803132
1972-06-13,12870.0,1196.0,162775.0,900.0,10.76086956521739,180.86111111111111
1972-06-14,22685.0,1202.0,164260.0,904.0,18.87271214642263,181.70353982300884
1972-06-15,13959.0,1201.0,162324.0,903.0,11.622814321398835,179.7607973421927
1972-06-16,13561.0,1200.0,158051.0,861.0,11.300833333333333,183.56678281068525
1972-06-17,9751.0,1199.0,150901.0,809.0,8.132610508757297,186.52781211372064
