returns,jupiter_lon,saturn_lon,mars_lon,js_separation,js_aspect_strength,mars_jupiter_aspect,js_synodic_phase
-0.0010701154195916800,335.90328269494900,162.68734025115,174.9632094183210,173.21594244379900,0.32159424437992600,0.0,173.21594244379900
0.0026780523222402800,336.17709469647100,162.75281253856500,175.73507244563000,173.42428215790600,0.3424282157905570,0.0,173.42428215790600
0.0032052016822570200,336.34595000892300,162.80495759598200,176.29061430204100,173.54099241294100,0.35409924129411400,0.0,173.54099241294100
-0.0005324935312140960,336.4262024451700,162.83355087377200,176.58014596092400,173.59265157139800,0.35926515713982800,0.0,173.59265157139800
0.001065554463287160,336.50362505761300,162.86380047385300,176.87729385828500,173.63982458375900,0.3639824583759380,0.0,173.63982458375900
-0.010111789505055800,336.7185613975970,162.9643238023940,177.81293776681200,173.7542375952030,0.37542375952026000,0.0,173.7542375952030
0.015053697502921800,336.7843326355340,163.00105743391000,178.1391115643530,173.78327520162400,0.37832752016239200,0.0,173.78327520162400
0.0026483658173610500,336.84712844741100,163.03939671834200,178.47223228403800,173.80773172906900,0.38077317290688500,0.0,173.80773172906900
0.011093453834506200,336.9069294023760,163.07933912884300,178.81218686068800,173.82759027353200,0.38275902735323400,0.0,173.82759027353200
0.0062696365235150900,336.96371707275200,163.1208816411930,179.1588638411710,173.84283543156000,0.3842835431559650,0.0,173.84283543156000
0.007268919417690260,337.11582116478000,163.25506044138900,180.23812260941200,173.8607607233910,0.386076072339091,0.0,173.8607607233910
-0.007731939251534700,337.16037560281400,163.30294475006200,180.6105819132940,173.85743085275200,0.3857430852752170,0.0,173.85743085275200
-0.014025997805905100,337.201825287308,163.35238978584800,180.98920808940800,173.84943550146000,0.38494355014596500,0.0,173.84943550146000
-0.0026343118159346500,337.2401510918580,163.40338127508700,181.37388785535800,173.83676981677100,0.3836769816771240,0.0,173.83676981677100
0.0021129956436278800,337.27533403580000,163.45590291581700,181.7645066116760,173.8194311199830,0.3819431119982910,0.0,173.8194311199830
-0.0026357005203130300,337.3618499815300,163.62246547932800,182.9708356272090,173.73938450220200,0.37393845022020900,0.0,173.73938450220200
-0.004756879081658010,337.3842967980640,163.6809239761220,183.38404952501600,173.70337282194200,0.37033728219415700,0.0,173.70337282194200
0.009028150662917510,337.40353280672100,163.74082376777200,183.80262580479200,173.6627090389490,0.3662709038949090,0.0,173.6627090389490
0.008421044600637420,337.4195557349500,163.80215180834500,184.22645436352600,173.6174039266050,0.36174039266051900,0.0,173.6174039266050
-0.001043865236062260,337.4323678502630,163.86489769511900,184.6554281145100,173.56747015514400,0.35674701551439500,0.0,173.56747015514400
-0.053813940028333200,337.4516043495500,164.06156032381800,185.972188685285,173.39004402573200,0.339004402573164,0.0,173.39004402573200
-0.011043664063994300,337.45163469376600,164.12988895094600,186.4207176843970,173.32174574281900,0.33217457428192200,0.0,173.32174574281900
0.011166988533969800,337.4484718716540,164.199577089795,186.8738826397960,173.2488947818590,0.324889478185861,0.0,173.2488947818590
-0.03699613769813890,337.4421059752570,164.2706008100960,187.3315845229940,173.17150516516100,0.31715051651612200,0.0,173.17150516516100
0.014334861946350800,337.432524556964,164.3429345788590,187.7937300039560,173.0895899781050,0.3089589978105300,0.0,173.0895899781050
-0.002826520231749900,337.3844038650810,164.5675871262560,189.20604475805500,172.8168167388250,0.2816816738824800,0.0,172.8168167388250
0.00963719286712128,337.3361874760820,164.72360407913800,190.16854419173200,172.61258339694400,0.26125833969444400,0.0,172.61258339694400
0.005614844720290610,337.3072649467980,164.8034628055950,190.65592941316100,172.5038021412030,0.2503802141202810,0.0,172.5038021412030
-0.013400322342986600,337.27515028389300,164.88454422830000,191.1473418068050,172.3906060555930,0.23906060555933100,0.0,172.3906060555930
-0.004527443314127800,337.15980571167700,165.13501746532800,192.6452581620130,172.02478824634900,0.20247882463489500,0.0,172.02478824634900
-0.015349656362791400,337.11507938833900,165.22087314598200,193.15228998961000,171.89420624235700,0.18942062423567200,0.0,171.89420624235700
-0.02598145863277900,337.06724393947600,165.30788357874700,193.6630982765160,171.75936036072900,0.17593603607291500,0.0,171.75936036072900
-0.010669845656270900,337.01631905525400,165.39602931944500,194.1776285779470,171.6202897358090,0.16202897358093100,0.0,171.6202897358090
0.010784919078251200,336.9623260984110,165.48528929264100,194.6958246722740,171.47703680577000,0.14770368057700400,0.0,171.47703680577000
-0.011262627421792700,336.78219307421200,165.7595332605280,196.27182533411600,171.02265981368500,0.10226598136845300,0.0,171.02265981368500
0.022781723849770500,336.71620304670900,165.85303279456100,196.80410120589200,170.86317025214900,0.08631702521486210,0.0,170.86317025214900
0.01758506177025890,336.64730678697000,165.9475455775460,197.33975341864900,170.69976120942300,0.0699761209423343,0.0,170.69976120942300
0.014400921152671400,336.5755529262940,166.04305843436800,197.87872768278500,170.5324944919260,0.05324944919258880,0.0,170.5324944919260
-0.0011357442970169100,336.5009945654340,166.1395602970040,198.42097098477400,170.36143426842900,0.036143426842917800,0.0,170.36143426842900
-0.006253587799735170,336.26104570768000,166.43488688090500,200.0667826139140,169.8261588267760,0.0,0.0,169.8261588267760
-0.014302059871107800,336.1758136146480,166.53521829782400,200.6215619987850,169.64059531682400,0.0,0.0,169.64059531682400
0.0023215854085942800,336.08803509927400,166.6364584721900,201.17933251799700,169.45157662708400,0.0,0.0,169.45157662708400
0.013317865439484300,335.997752303307,166.7385812075170,201.74003704770100,169.2591710957910,0.0,0.0,169.2591710957910
0.010857173374720900,335.9050077304370,166.84156066996900,202.30362337423400,169.06344706046800,0.0,0.0,169.06344706046800
0.00847934505380521,335.61249376034300,167.15543829756200,204.01127783944300,168.4570554627810,0.0,0.0,168.4570554627810
0.010089703118622000,335.51042217392900,167.26166642795700,204.58603904261200,168.24875574597100,0.0,0.0,168.24875574597100
-0.0038845556629306700,335.40617612308800,167.36868053380700,205.16354152910000,168.0374955892810,0.0,0.0,168.0374955892810
0.002228356906886390,335.2998255209820,167.47647183320000,205.74376995732800,167.82335368778100,0.0,0.0,167.82335368778100
0.008337944437947660,335.1914418632080,167.58503006334200,206.3267082514680,167.60641179986600,0.0,0.0,167.60641179986600
0.014884259473445500,334.85482494220300,167.9151756342980,208.09159920147600,166.93964930790500,0.0,0.15459678240917200,166.93964930790500
0.0027158738443757700,334.7390466905380,168.02666129488600,208.68518550753800,166.7123853956530,0.0,0.24326735212499900,166.7123853956530
0.008125760201422640,334.6216095335290,168.13883429421100,209.28137748879900,166.48277523931800,0.0,0.33247099440876900,166.48277523931800
-0.006985548836732640,334.5025918532630,168.2516733711120,209.88014909421500,166.25091848215100,0.0,0.42219465511906400,166.25091848215100
-0.010822449163687500,334.3820737726440,168.36515599417300,210.4814725311890,166.01691777847100,0.0,0.512424844818046,166.01691777847100
0.0005470584521991560,334.012360425892,168.7092373651800,212.30045853686800,165.3031230607120,0.0,0.7860122638720560,165.3031230607120
0.0016401737449562900,333.8867055767060,168.82507405116700,212.91169388542900,165.06163152553900,0.0,0.8781235385903620,165.06163152553900
0.0010917280620546000,333.7600068296080,168.94145549142700,213.5253357104440,164.81855133818100,0.0,0.9706661101044390,164.81855133818100
0.010905166917963800,333.6323698325930,169.0583700861290,214.14135706727700,164.57399974646400,0.0,0.9363765956644910,164.57399974646400
0.007551207267265440,333.5039018068940,169.17580713686600,214.75973010941600,164.32809467002800,0.0,0.8430214621847550,164.32809467002800
0.001070688299621200,333.1145481462160,169.53111516104300,216.6286378012340,163.5834329851730,0.0,0.5607387931227520,163.5834329851730
-0.0010695431522821400,332.98376863420600,169.65048547485400,217.2560793134550,163.33328315935200,0.0,0.4659611650939230,163.33328315935200
0.007494613884435840,332.8526405749540,169.77028237188800,217.88569056505300,163.08235820306600,0.0,0.37086875123761600,163.08235820306600
-0.0015939840479979300,332.72124957773500,169.89048003254900,218.51743384274200,162.8307695451860,0.0,0.27547696687415500,162.8307695451860
-0.013304948792919400,332.58968203867200,170.01105475623900,219.15127656814200,162.57862728243300,0.0,0.1798006838162150,162.57862728243300
-0.0005393866444450830,332.1948307860570,170.37486400124600,221.06518387590000,161.81996678481200,0.0,0.0,161.81996678481200
0.0005396777394099940,332.06348503867600,170.4967883600360,221.70724062619700,161.56669667864000,0.0,0.0,161.56669667864000
-0.005933150211413270,331.9324407601930,170.6190244072430,222.35133241886600,161.31341635294900,0.0,0.0,161.31341635294900
-0.0005426060073926430,331.8017978509180,170.74156217584100,222.99745574485500,161.060235675077,0.0,0.0,161.060235675077
0.007057500555274430,331.67165516595200,170.8643898872620,223.6456061095160,160.80726527869000,0.0,0.0,160.80726527869000
0.0070081441219420600,331.1580135777880,171.35829296133200,226.25833003114600,159.79972061645700,0.0,0.0,159.79972061645700
-0.007494613884435950,331.03180479014700,171.4823236593540,226.91648977545900,159.54948113079300,0.0,0.0,159.54948113079300
0.0026968303447425500,330.9066601758030,171.60653373214100,227.57661487052800,159.30012644366200,0.0,0.0,159.30012644366200
0.008606769558839210,330.7826700949390,171.73090007170500,228.2386899449980,159.05177002323500,0.0,0.0,159.05177002323500
-0.00746663411458337,330.41853705976800,172.10471056476800,230.23645356996700,158.31382649500000,0.0,0.0,158.31382649500000
0.013970995182945600,330.30008485433700,172.22948593098800,230.9061698367680,158.07059892335000,0.0,0.0,158.07059892335000
0.011658680634347500,330.18325869064600,172.35432193662900,231.57776070968600,157.82893675401700,0.0,0.0,157.82893675401700
0.004714518170168210,330.06815808336100,172.4792043570200,232.25121201941400,157.58895372634200,0.0,0.022881742006617900,157.58895372634200
0.005735172502675970,329.9548791553160,172.60411395349800,232.92650619579000,157.3507652018180,0.0,0.12145338005923300,157.3507652018180
0.004147222390314070,329.6268204942690,172.97889687688800,234.96318733560400,156.64792361738100,0.0,0.4170458551669040,156.64792361738100
-0.0030976443309948000,329.5216346493030,173.10378282702300,235.6455719842250,156.41785182228000,0.0,0.515492166865247,156.41785182228000
-0.005178683802974700,329.4186380386890,173.22859619629500,236.32964556531300,156.19004184239400,0.0,0.6138759408280380,156.19004184239400
0.008329087058107640,329.3178905170890,173.35331109262000,237.01537881019500,155.96457942447000,0.0,0.712186036638208,155.96457942447000
0.003613819916953090,329.2194522198470,173.47790613744000,237.7027481886330,155.74154608240800,0.0,0.8104119960981750,155.74154608240800
-0.0010288301036119900,328.9386096298860,173.8508160725540,239.77452935703400,155.0877935573320,0.0,0.8955100341064050,155.0877935573320
-0.014418160944669900,328.85002792491300,173.9747886866010,240.46832430031500,154.87523923831100,0.0,0.7977129530746870,154.87523923831100
0.014106607438540300,328.7640647137230,174.0985784428090,241.1637153505740,154.665486270914,0.0,0.700043670393601,154.665486270914
0.0005152101473699930,328.68077797005200,174.22217335920700,241.8607006357680,154.45860461084500,0.0,0.6025096667855050,154.45860461084500
0.0015448345276851700,328.6002225062810,174.345559429978,242.55927728781800,154.2546630763030,0.0,0.5051181523079050,154.2546630763030
0.012339319367815400,328.3754432192230,174.71429283806300,244.66450497784,153.66115038116000,0.0,0.2138672801729130,153.66115038116000
-0.0015236508802331000,328.306297180482,174.83666241552100,245.3693892203630,153.46963476496100,0.0,0.1171134950148240,153.46963476496100
0.01729400586097390,328.2401105047050,174.9587242653900,246.07582902367600,153.28138623931500,0.0,0.02053518512860820,153.28138623931500
-0.005500030517578080,328.17692164802100,175.08045489090800,246.7838139093370,153.09646675711200,0.0,0.0,153.09646675711200
0.011563673033829300,328.1167676850280,175.20183054168500,247.49333297650600,152.91493714334300,0.0,0.0,152.91493714334300
-0.005964256174353700,327.9548814661920,175.56360217471600,249.63099083076900,152.39127929147600,0.0,0.0,152.39127929147600
-0.010999965667724700,327.9072394276840,175.68334435217500,250.34654835441100,152.22389507550900,0.0,0.0,152.22389507550900
0.004044485385688910,327.8628258871640,175.80263898517300,251.06359700205000,152.06018690199200,0.0,0.0,152.06018690199200
-0.0005035361819990540,327.7838394296470,176.03983779684100,252.50212697856500,151.74400163280600,0.0,0.0,151.74400163280600
-0.007052961929802430,327.6903344117580,176.3918737732920,254.67066760275200,151.2984606384660,0.0,0.0,151.2984606384660
0.00913243599882163,327.6658640670670,176.50810841393300,255.39624874357300,151.15775565313300,0.0,0.0,151.15775565313300
0.006033224882643800,327.64474513813400,176.62374113650800,256.1231410345060,151.02100400162600,0.0,0.0,151.02100400162600
0.0004997615575936810,327.6269794659710,176.73874914256600,256.8513181748880,150.888230323405,0.0,0.0,150.888230323405
-0.0029970715244288500,327.61257077154000,176.85311390629500,257.5807601070810,150.75945686524500,0.0,0.0,150.75945686524500
0.0,327.5895415733160,177.19220765592600,259.77654946421500,150.3973339173900,0.0,0.0,150.3973339173900
0.006012066369619710,327.5886163711220,177.30386526319200,260.51094215327300,150.28475110792900,0.0,0.0,150.28475110792900
-0.001494058105552590,327.59107357549900,177.4148156519920,261.24655779424100,150.17625792350700,0.0,0.0,150.17625792350700
-0.02194506949884010,327.59691408635100,177.5250444581200,261.9833912803710,150.07186962823100,0.0,0.06441286566987030,150.07186962823100
0.008159094463650930,327.6061361515110,177.63453522915900,262.72143654025100,149.97160092235200,0.0,0.18588339812339400,149.97160092235200
-0.008093062403004560,327.65403734396300,177.95838501914800,264.9427654800640,149.6956523248150,0.0,0.5481213560168120,149.6956523248150
-0.004079547231825460,327.6767210628100,178.06472108856300,265.6855751924430,149.61199997424700,0.0,0.6681423549388990,149.61199997424700
0.0015360357522868900,327.7027452775400,178.17021095777400,266.4295509456870,149.53253431976600,0.0,0.7878009446912230,149.53253431976600
