ticker,ipo_date,start_price,price_1yr,pct_change_1yr,Sun_lon,Moon_lon,Mercury_lon,Venus_lon,Mars_lon,Jupiter_lon,Saturn_lon,Uranus_lon,Neptune_lon,Pluto_lon,NorthNode_lon,Chiron_lon,Tithi,moon_phase_label,cos_Sun_Moon,cos_Sun_Mercury,cos_Sun_Venus,cos_Sun_Mars,cos_Sun_Jupiter,cos_Sun_Saturn,cos_Sun_Uranus,cos_Sun_Neptune,cos_Sun_Pluto,cos_Sun_NorthNode,cos_Sun_Chiron,cos_Moon_Mercury,cos_Moon_Venus,cos_Moon_Mars,cos_Moon_Jupiter,cos_Moon_Saturn,cos_Moon_Uranus,cos_Moon_Neptune,cos_Moon_Pluto,cos_Moon_NorthNode,cos_Moon_Chiron,cos_Mercury_Venus,cos_Mercury_Mars,cos_Mercury_Jupiter,cos_Mercury_Saturn,cos_Mercury_Uranus,cos_Mercury_Neptune,cos_Mercury_Pluto,cos_Mercury_NorthNode,cos_Mercury_Chiron,cos_Venus_Mars,cos_Venus_Jupiter,cos_Venus_Saturn,cos_Venus_Uranus,cos_Venus_Neptune,cos_Venus_Pluto,cos_Venus_NorthNode,cos_Venus_Chiron,cos_Mars_Jupiter,cos_Mars_Saturn,cos_Mars_Uranus,cos_Mars_Neptune,cos_Mars_Pluto,cos_Mars_NorthNode,cos_Mars_Chiron,cos_Jupiter_Saturn,cos_Jupiter_Uranus,cos_Jupiter_Neptune,cos_Jupiter_Pluto,cos_Jupiter_NorthNode,cos_Jupiter_Chiron,cos_Saturn_Uranus,cos_Saturn_Neptune,cos_Saturn_Pluto,cos_Saturn_NorthNode,cos_Saturn_Chiron,cos_Uranus_Neptune,cos_Uranus_Pluto,cos_Uranus_NorthNode,cos_Uranus_Chiron,cos_Neptune_Pluto,cos_Neptune_NorthNode,cos_Neptune_Chiron,cos_Pluto_NorthNode,cos_Pluto_Chiron,cos_NorthNode_Chiron
MRSH,1973-02-21 00:00:00-05:00,0.9056090712547302,1.1946320533752441,0.319147622627134,332.7279155698089,202.44296209325938,349.84867482094756,320.90552865967084,276.46601022704624,299.59487031431644,73.69263383950765,202.773471335948,247.36465800136824,183.86233053427162,284.5260237725579,14.364120982438495,20,Waning,-0.6465894718310441,0.9556864161737465,0.9787874122642939,0.5553974520936159,0.8374036138164118,-0.19020449053528624,-0.6421783260809298,0.08083811857138175,-0.8559566721161664,0.6665078556918779,0.747378403825695,-0.8425061114495512,-0.4765844950203338,0.27525065080058175,-0.12450044822959645,-0.6259279402168026,0.9999833623971459,0.7080724980674941,0.9478761778383575,0.13773736381046087,-0.9900756239447642,0.8751003465984312,0.2859783043195596,0.6393879485759564,0.1072365819382261,-0.839384710422505,-0.2161672588419564,-0.9702380397405628,0.41750787573657305,0.9098494421634079,0.7139899331934153,0.9316236383022312,-0.38730810482161987,-0.4715053626097972,0.2833313199662808,-0.7318676860406252,0.8051060160651392,0.5954035789610599,0.9196237590462237,-0.9220431188084721,0.28079169326521414,0.8737607448927877,-0.04542714467719397,0.9901217509149015,-0.13741188536023616,-0.6958847648286542,-0.11877481540840334,0.6124903162991129,-0.43417075996219995,0.965614132380565,0.2627070430961613,-0.6304162243895939,-0.9939072569476892,-0.34480178885233986,-0.8586613508043593,0.510114955045535,0.712134043947738,0.9460223572512292,0.14344853444041303,-0.989248479849505,0.4461614587501933,0.796937414768826,-0.6018075377158594,-0.1850439234114889,-0.983249212366649,0.0028257329952648814
MSCI,2007-11-15 00:00:00-05:00,23.018720626831055,12.303109169006348,-0.46551724709384534,232.73609275478242,294.0113541957523,215.48227374643113,187.18921470478566,102.45073091406725,262.5768784233352,157.51306320396304,344.80804954043356,319.3089025914349,267.4866658989491,332.8042351388787,310.8608580793163,6,Waxing,0.4806021774601352,0.9550001765735516,0.7003254651389943,-0.6465949087904416,0.8674114655071845,0.25505713088120074,-0.3757707319693433,0.05978008945117964,0.8216412360793446,-0.17481929526913037,0.20578121889402487,0.1988705483786027,-0.28940169032419333,-0.9797132097349488,0.8532371430785556,-0.725353838573076,0.6320739981766901,0.9041008348638443,0.8947420154301496,0.7794158150543822,0.957069415103217,0.8805347793154349,-0.39123783136527635,0.6807898466868745,0.5303749095861733,-0.63372893793093,-0.23898477716015312,0.6156010665645648,-0.458990126531096,-0.09373619167253264,0.0917017693912573,0.2522777086301165,0.8688376663421779,-0.9246712528805241,-0.6706815359584749,0.16853322847016874,-0.825261579430013,-0.5544326117073919,-0.9404433647457562,0.5726849385723085,-0.4639560665870118,-0.8001227773001264,-0.9660879634133269,-0.6380490546557277,-0.879564491416582,-0.259894718709007,0.13517654728373632,0.5485555768190832,0.9963306904212261,0.3382886442415034,0.6654390944701571,-0.9919055575729571,-0.9499493683865273,-0.3415871719646458,-0.9966247500005905,-0.8937458894537698,0.9025916939352367,0.21948210497415496,0.9781337570811315,0.8295526188725507,0.6181033549818735,0.9723889341943317,0.989149489457234,0.41758846822744455,0.7268840830605351,0.927553609230703
MSGM,2021-01-13 00:00:00-05:00,350.0,42.0,-0.88,293.52038240565184,297.27408290391423,308.1279852222338,276.07571529698765,33.09211377787621,305.67947139852686,303.077366626367,36.72203406058018,348.7437051128952,294.60116912736873,78.19650781072728,5.310975033685385,1,New Moon,0.9978546970388368,0.9676757138252369,0.9540069099193819,-0.1662822550923872,0.9775665377291908,0.9861209636480377,-0.22837893519625901,0.5703792650301706,0.999822093480813,-0.8158967315733061,0.3124908898467194,0.9821105327980513,0.9323341037503254,-0.10136937926008155,0.9892585899214328,0.9948749154797676,-0.16415157267889502,0.6229294820763739,0.9989120326234783,-0.7762931868529225,0.3740095121946316,0.8475643073629762,0.08777941803352135,0.9990870147421806,0.9961173106213601,0.024536014380377846,0.7590927298400573,0.9722605546674961,-0.6437032966377271,0.541957737010499,-0.4542454938771765,0.8694625466164551,0.8909934392969614,-0.5097370860421051,0.29790823637021224,0.9481825980375613,-0.9517058802649108,0.013346839221955674,0.0451425630267727,-0.0002573863462838391,0.9979938026716566,0.7151023938260044,-0.1476530996158377,0.7058172457794939,0.8847344575742239,0.9989689026980403,-0.018195147003795376,0.7305886607716994,0.9813655010805771,-0.6758094008859474,0.50555944127259,-0.063568555814679,0.6988356373903895,0.9890771827772751,-0.7085756134299865,0.4658676849573855,0.6694116390600899,-0.20997462028343428,0.7492508550168222,0.8534502179564353,0.5857708259602783,0.009550249399549892,0.9584856169020495,-0.8048455169071789,0.3303528607280273,0.2942816542369047
MSGE,2023-04-17 00:00:00-04:00,32.0,38.45000076293945,0.2015625238418579,27.220200632665488,352.17514744460476,44.870978673396834,67.31039481732998,101.70473804400145,23.099481868233497,334.31577025253904,47.663439018070505,356.3031890617945,300.31532129247614,34.56405955230407,16.54280355834633,28,Waning,0.8187007727562379,0.9529223199955313,0.7650316274576706,0.26749842426476333,0.9974148634799316,0.6031463129877904,0.9370186719674768,0.8579123934384874,0.05399377685511357,0.9917968862514303,0.9826859647207228,0.6060462763443037,0.2565382466840749,-0.3342936450858687,0.85784671924898,0.9518120810656479,0.5665746357728929,0.9974056712982328,0.6175874954352584,0.7385858179490838,0.9109167161603412,0.9242836607335275,0.5470700967547604,0.9286704580464241,0.33289840455654335,0.9988125569231711,0.6617334562388258,-0.2513203487969368,0.9838634383456741,0.88024411488413,0.8251692730646735,0.7167778077764397,-0.05224226554536251,0.9417822227268475,0.32544923953411914,-0.6017463516812639,0.8410736128862353,0.6324675405427368,0.19756741184888005,-0.607222865230514,0.5872019569788742,-0.2655821815543398,-0.9477094780601517,0.3884698347914028,0.08433986333926177,0.6589033344752612,0.9094977973886322,0.892614989593148,0.1256074989845434,0.9800477737842358,0.9934593863223249,0.2865635342897237,0.9272660895286052,0.8290331907883303,0.49624242557130094,0.7404875825028715,0.6244216413110639,-0.29817658939971475,0.9739784219384293,0.8560809961230897,0.5593684374596368,0.78519945862116,0.9382540581130733,-0.07408652921222861,0.23806761974798166,0.950941809537637
MS,1993-02-23 00:00:00-05:00,3.464322805404663,3.9150619506835938,0.13010887570169155,334.888449017217,356.12538474492555,352.6288929466358,15.45829837806007,99.07828712134578,193.68334863786546,322.5901422093378,290.65121461876083,290.2494104413164,235.5199707261633,257.59281307131397,139.36854108616686,2,Waxing,0.9320904862061901,0.9524466331567119,0.7596136577578666,-0.5619366792083318,-0.7793937411202878,0.9770518694351817,0.716457394599608,0.7115474675868771,-0.16278316737226028,0.21992050736463262,-0.9635375406780681,0.9981385345327952,0.9436109314575758,-0.22415003786043056,-0.9534122504923628,0.8335461688480851,0.41510342591531224,0.4087132009505998,-0.5091227471033545,-0.14837162586836908,-0.8011823404656124,0.9216641488216342,-0.28316836774667076,-0.9332394008404037,0.86568704176506,0.46981551176476716,0.463613352992279,-0.4556835275382126,-0.0877830417973663,-0.8361870798410508,0.1111222302284546,-0.9995201979190286,0.6036511755181597,0.090509453414278,0.0835232626071229,-0.7653521121977416,-0.46739735336167626,-0.5578934805168385,-0.08028697958993071,-0.7252319278214351,-0.9796701504294253,-0.9810529235405457,-0.7246733791026274,-0.9305104555427844,0.7627783378636571,-0.6280553296730027,-0.12131266028164298,-0.11434872262339126,0.7450498158598927,0.4397908226974164,0.5833313165725053,0.8486124629790566,0.8448817467278925,0.051112872316590154,0.42266050912293524,-0.9984196479188804,0.9999754103778681,0.571698552367791,0.8381149821820196,-0.8770009021407109,0.5774382003374781,0.8419197826600423,-0.8736097904794589,0.9267068535093942,-0.1071565626030725,-0.4729240655623889
MSD,1993-07-16 00:00:00-04:00,0.7695475816726685,0.7204227447509766,-0.0638359967487851,113.95908121737376,76.04692483487224,111.63587181208057,71.46818750602421,163.65748132537948,187.65046061721551,329.30086770735454,290.0506373854933,289.64768223174497,232.8032881370661,250.02016533367564,143.54939672604638,27,Waning,0.788953734860047,0.9991780565276837,0.7373847022379721,0.646811075538155,0.2808111159900943,-0.8157159346642108,-0.9976742444066008,-0.9971701967854029,-0.4824296505812869,-0.7200799798467482,0.8695784062305277,0.8132130442134612,0.9968085719295078,0.0416915691172921,-0.368181929460874,-0.2881303711187058,-0.8290013372215913,-0.8329139253161564,-0.9188350449619183,-0.9944729677836366,0.3826435734071261,0.7641599551137023,0.6153642276491721,0.24167482845846255,-0.7915969897060534,-0.9996172774726462,-0.9993979996450576,-0.5175404864677824,-0.7476160604686731,0.8488469238467634,-0.038201088045910124,-0.44122822658667926,-0.21076726645406207,-0.7817115346823698,-0.7860781616542822,-0.9474065144245248,-0.9996806609364309,0.30766868709772655,0.9135952900444961,-0.9687712001557727,-0.5933227383819885,-0.5876468803941519,0.3559910078937708,0.06344050791920505,0.9390457513745385,-0.7842396209577216,-0.21473834038408404,-0.2078642582649628,0.7052181713785707,0.463764552643888,0.718113375649584,0.7743901006797113,0.7699212146436646,-0.11316124075266432,0.185997555831651,-0.9949659457481068,0.9999752693017265,0.5410133809060658,0.7657024761552385,-0.8338977732900967,0.5469147148558512,0.7702070243823732,-0.8299955949986385,0.9551912161335581,0.013021683425058491,-0.2835261332345818
MSGS,2015-09-17 00:00:00-04:00,122.63843536376953,116.74497985839844,-0.048055534041101834,174.28669732045228,220.0663504861749,195.9176607351747,136.63997472033665,145.2316921684747,158.01423271201685,239.95678468269202,19.464167106055168,337.9633901325466,282.98982186849463,181.19592340813688,348.97031976531775,4,Waxing,0.697419647647242,0.9295774106381425,0.7917918290497117,0.8741538767484117,0.9599400648489114,0.4119901224716792,-0.9049944101739089,-0.9596910409502944,-0.3206646449435993,0.9927379839513871,-0.9956982540891798,0.9124868498888128,0.11447984518116773,0.2616053905350417,0.4686682159151242,0.9403449418936939,-0.9360461273691424,-0.46788415130604394,0.4551801907616299,0.7785671647505125,-0.6280169704852001,0.5108777508109626,0.6335703630062859,0.7890473305601432,0.718865290968244,-0.9980849171759878,-0.7885018795695576,0.05107819173065718,0.9671714104655932,-0.8914233984328175,0.9887779872162695,0.931219654751643,-0.230335247444428,-0.45672234201353407,-0.9315426977120128,-0.8324365201274516,0.7125656791535677,-0.8449787104907216,0.9752168203957519,-0.08237497510265722,-0.5844978744703992,-0.975412768302592,-0.7403135221833779,0.8093837808299409,-0.915391400619554,0.14016593030581212,-0.7495344385883058,-0.9999996062869019,-0.5732273849095191,0.9192611794689114,-0.9817731360059826,-0.7604896391065386,-0.1392872649197861,0.7309603345781686,0.5186111874700308,-0.32579150688461583,0.7489467350980191,-0.11275832062775751,-0.9495993627594632,0.8616836570552749,0.5739542671964764,-0.9189115058483519,0.9816040988919053,-0.20439180917935204,0.40704756837624645,-0.9773213624375311
MSB,1973-02-21 00:00:00-05:00,0.3818244934082031,0.4122682809829712,0.07973241135743758,332.7279155698089,202.44296209325938,349.84867482094756,320.90552865967084,276.46601022704624,299.59487031431644,73.69263383950765,202.773471335948,247.36465800136824,183.86233053427162,284.5260237725579,14.364120982438495,20,Waning,-0.6465894718310441,0.9556864161737465,0.9787874122642939,0.5553974520936159,0.8374036138164118,-0.19020449053528624,-0.6421783260809298,0.08083811857138175,-0.8559566721161664,0.6665078556918779,0.747378403825695,-0.8425061114495512,-0.4765844950203338,0.27525065080058175,-0.12450044822959645,-0.6259279402168026,0.9999833623971459,0.7080724980674941,0.9478761778383575,0.13773736381046087,-0.9900756239447642,0.8751003465984312,0.2859783043195596,0.6393879485759564,0.1072365819382261,-0.839384710422505,-0.2161672588419564,-0.9702380397405628,0.41750787573657305,0.9098494421634079,0.7139899331934153,0.9316236383022312,-0.38730810482161987,-0.4715053626097972,0.2833313199662808,-0.7318676860406252,0.8051060160651392,0.5954035789610599,0.9196237590462237,-0.9220431188084721,0.28079169326521414,0.8737607448927877,-0.04542714467719397,0.9901217509149015,-0.13741188536023616,-0.6958847648286542,-0.11877481540840334,0.6124903162991129,-0.43417075996219995,0.965614132380565,0.2627070430961613,-0.6304162243895939,-0.9939072569476892,-0.34480178885233986,-0.8586613508043593,0.510114955045535,0.712134043947738,0.9460223572512292,0.14344853444041303,-0.989248479849505,0.4461614587501933,0.796937414768826,-0.6018075377158594,-0.1850439234114889,-0.983249212366649,0.0028257329952648814
MSA,1973-02-22 00:00:00-05:00,0.34980735182762146,0.21238282322883606,-0.39285774836003345,333.73471994723315,214.82520472526838,351.2405039503865,322.1548597301903,277.1664938051646,299.8091487183855,73.70850824678716,202.7508767245318,247.37345024114705,183.83970586575478,284.47304974615054,14.411274242994313,21,Waning,-0.48342776669310206,0.9536865896685899,0.9796458690815086,0.5509436273413585,0.8297632796062506,-0.1731976291924169,-0.6558461831392406,0.0634651424066916,-0.8651077754814201,0.6526054354863489,0.7584011144701249,-0.7243559791055814,-0.297868996908767,0.46420388352849695,0.08743490314625227,-0.7784261092667639,0.9778770604908943,0.8429387174400764,0.8572976255969871,0.3477892456075918,-0.9371972124980756,0.873894049672147,0.2743954445618033,0.6234518146396912,0.131079824764375,-0.8525455577321681,-0.23966982018767033,-0.9759198004058991,0.3944639436442181,0.9193361909309355,0.7072503467006174,0.9249066909404153,-0.3673722561467545,-0.4909643162186039,0.26250227951481087,-0.7468140995053033,0.7914176380467004,0.6121287550461536,0.922923865471586,-0.9173522266407867,0.26865728191223126,0.8678257859293453,-0.058030783130266446,0.9918798970141619,-0.12610859840436578,-0.6933937736685063,-0.12287873750860884,0.6096514047155178,-0.4378917370823314,0.9643909748853984,0.2655203518685795,-0.6298948946221186,-0.9938936254228143,-0.34417098153476294,-0.859276619151524,0.510584427322154,0.7117493549404985,0.9460221872290197,0.14397325140683112,-0.9894257746086467,0.4456706637564817,0.7975881452032341,-0.6023421138996956,-0.18452334897587716,-0.9830265094648157,0.0010781857182564948
MRK,1962-01-02 00:00:00-05:00,0.06421452760696411,0.057135917246341705,-0.11023378391799811,281.6188479505995,229.8575633118272,291.6555685271443,275.65673102102096,276.61135825962543,310.7938356040034,299.8510160039502,150.2093489151993,222.99238618241748,160.01630258453096,139.93414711770748,333.1459675783271,26,Waning,0.618939265912728,0.9846962605241727,0.9945907905581381,0.9961832966020367,0.8731349681466883,0.9497965449810924,-0.6614362167314217,0.5206153681372361,-0.5240237434378633,-0.784610848640752,0.6221441375066862,0.47258144765638227,0.6971755167785623,0.6851347456573399,0.15753293263033066,0.34212752172232486,0.17969140607220566,0.9928301745848379,0.3446222673393309,0.0013366391683114433,-0.22985277690910166,0.9612672882420583,0.9657258301699865,0.9447301570031862,0.9897875605819633,-0.7820234920238188,0.3638498502553724,-0.6644385376754801,-0.8806545412820245,0.7490667443011605,0.999861202278498,0.8177771741353352,0.9121609997622234,-0.5799550634773369,0.606483306013735,-0.43272198262787015,-0.7159679678928098,0.53745803628534,0.8272524364476941,0.918862448978037,-0.5934471136034997,0.5931523334459196,-0.4476819253563461,-0.7274999222909493,0.5514331787845135,0.9818171193303961,-0.9431326879720867,0.03836253054245125,-0.8727307092769963,-0.9873022873144462,0.9248640779355115,-0.8628814429659205,0.22735450357558104,-0.7641869476574346,-0.9391953908566778,0.8358557334296675,0.2959908525293291,0.9853872338483606,0.9839623332153304,-0.9986868184435678,0.4543623840867925,0.12086039375312381,-0.34453775862444513,0.93920123793584,-0.9928194099302315,-0.9735317720099195
MSEX,1973-02-21 00:00:00-05:00,0.38792479038238525,0.3325067460536957,-0.14285770258214975,332.7279155698089,202.44296209325938,349.84867482094756,320.90552865967084,276.46601022704624,299.59487031431644,73.69263383950765,202.773471335948,247.36465800136824,183.86233053427162,284.5260237725579,14.364120982438495,20,Waning,-0.6465894718310441,0.9556864161737465,0.9787874122642939,0.5553974520936159,0.8374036138164118,-0.19020449053528624,-0.6421783260809298,0.08083811857138175,-0.8559566721161664,0.6665078556918779,0.747378403825695,-0.8425061114495512,-0.4765844950203338,0.27525065080058175,-0.12450044822959645,-0.6259279402168026,0.9999833623971459,0.7080724980674941,0.9478761778383575,0.13773736381046087,-0.9900756239447642,0.8751003465984312,0.2859783043195596,0.6393879485759564,0.1072365819382261,-0.839384710422505,-0.2161672588419564,-0.9702380397405628,0.41750787573657305,0.9098494421634079,0.7139899331934153,0.9316236383022312,-0.38730810482161987,-0.4715053626097972,0.2833313199662808,-0.7318676860406252,0.8051060160651392,0.5954035789610599,0.9196237590462237,-0.9220431188084721,0.28079169326521414,0.8737607448927877,-0.04542714467719397,0.9901217509149015,-0.13741188536023616,-0.6958847648286542,-0.11877481540840334,0.6124903162991129,-0.43417075996219995,0.965614132380565,0.2627070430961613,-0.6304162243895939,-0.9939072569476892,-0.34480178885233986,-0.8586613508043593,0.510114955045535,0.712134043947738,0.9460223572512292,0.14344853444041303,-0.989248479849505,0.4461614587501933,0.796937414768826,-0.6018075377158594,-0.1850439234114889,-0.983249212366649,0.0028257329952648814
MSFT,1986-03-13 00:00:00-05:00,0.059388622641563416,0.175514817237854,1.955360966984594,352.6149207000879,25.913894114834623,358.79851990510787,5.416974131657231,262.3216940785397,334.9633980273744,249.6747181582894,262.28673316188497,275.63575698551404,217.05917863902116,32.03506109731528,69.65481519632216,3,Waxing,0.8358171982366515,0.9941818378283857,0.9751414135712698,-0.005117747660140236,0.9529183792541648,-0.22393401848968916,-0.005727921783878549,0.22530538061777095,-0.7139320138562835,0.7725104076749189,0.22427255543117353,0.890090535935351,0.9366910137951894,-0.5532781543425187,0.6299916150509619,-0.7222333118453969,-0.5537863317448025,-0.34657774753030296,-0.9811401950727964,0.9942986187681815,0.7224735280890127,0.993335694311147,-0.11280133885488483,0.9147121257607282,-0.3276104203234773,-0.11340760646679571,0.11904928112789057,-0.785201747244679,0.8364149271330722,0.32793860230221167,-0.22657107187800993,0.8620401104379645,-0.4343235161775416,-0.22716534473316602,0.0038184718673001613,-0.8513407311010976,0.8940128449981376,0.43463638790585873,0.298346149031616,0.9757375816905315,0.9999998138382948,0.9731223791297693,0.703859577873717,-0.6389472998839673,-0.975661468000178,0.08213541622229122,0.29776369954027715,0.5101280424023744,-0.46799489545392053,0.543589636591009,-0.08178921276521216,0.9758709955441796,0.8990919311811275,0.8423062428881609,-0.7918671439003026,-0.999999939666272,0.972981679772711,0.7042928837576209,-0.639416564572475,-0.9757950886778982,0.5213585070361865,-0.44462430024885735,-0.8989398113237469,-0.996157923327433,-0.8424934254300209,0.792079234039463
MSS,2023-10-05 00:00:00-04:00,8.960000038146973,1.2999999523162842,-0.8549107202252715,191.9897820351434,89.72265066036876,180.86817287204713,147.0559492608011,205.51205854208604,44.026715674557316,331.2490208997855,52.51687682884901,355.835810969027,297.89902915432094,25.509655127342903,17.940843168518498,22,Waning,-0.21246985368891255,0.9812199843422155,0.7079229018176171,0.9722790837241235,-0.8477063268155117,-0.7576702311357152,-0.7600987609174746,-0.9605175050787411,-0.2741144331273103,-0.9722888911760016,-0.9946108149712757,-0.019991802314481142,0.5397511682686219,-0.43506465240072556,0.6984660605566173,-0.47675423635501796,0.7964689870938988,-0.06778613005608186,-0.8814981971096968,0.4350268825213507,0.3126365370965195,0.8308657689987764,0.9089169923252937,-0.729463750603351,-0.8693297734673258,-0.6204813817068805,-0.9961453117295425,-0.454470279849689,-0.9089344826727185,-0.9559331613288048,0.5231515657322506,-0.22544817040870063,-0.997323326094301,-0.07913891781454546,-0.8764759524510023,-0.8732886453291735,-0.5231873145956163,-0.6308803909572732,-0.9482424528166064,-0.5840649770281447,-0.8909683427211371,-0.868836836173652,-0.041648446405821875,-0.9999999991202037,-0.9912818589869057,0.2960799171307265,0.9890412306491764,0.6666508008244497,-0.2777788895101667,0.9482291316692537,0.8981360248269381,0.15181536112864014,0.9093320612417553,0.8353280095872295,0.5840990255902043,0.6859222197361432,0.5492989914957456,-0.4165639997295955,0.8909492950275067,0.8233738207491608,0.5308546484725635,0.8688576035550127,0.9264955841045472,0.04169035747301368,0.17292942645095866,0.9912873850503471
MSW,2024-11-22 00:00:00-05:00,5.590000152587891,1.590000033378601,-0.7155635080541973,240.67593764108582,144.37550507443126,261.7133120353808,282.7385500536467,124.84327194868277,78.29316182202562,342.73464153746494,55.01728915793795,357.199050221043,300.04899075166696,3.588457192308955,19.624445662711693,22,Waning,-0.10974181520722502,0.9333464622445427,0.7424131608160476,-0.4357443218460731,-0.9530997266897322,-0.20891376833981068,-0.9951269918644561,-0.44655878492246065,0.5094461766927653,-0.5433579001271018,-0.7541196722824236,-0.4592358139586176,-0.747369711347993,0.9424535508163118,0.40542331169865764,-0.9491008922217616,0.011201011112772111,-0.8403439227765186,-0.9112127457514992,-0.7748015941922768,-0.570011954933679,0.9334224796824309,-0.7298048935529639,-0.9982189088766844,0.15606676743173967,-0.893402575152122,-0.0955979798941538,0.7843902751366844,-0.2057796899388493,-0.468101537396537,-0.9264976220999862,-0.9103561244722445,0.500059076037962,-0.672738010323725,0.26790264140952563,0.9547065946467138,0.15902128813604682,-0.11989245004733522,0.6877199097362798,-0.7891766051041726,0.3448725707674643,-0.6107564829410508,-0.9965012063337392,-0.5188450974383995,-0.26250625025371555,-0.09686237180265912,0.9186128646909815,0.15481192004470345,-0.7459896283862371,0.2637938480329571,0.5199855740834937,0.30432156637183444,0.9683029860450004,0.7350844111091941,0.9344917261932578,0.7997914915553144,0.5326068808279031,-0.422116739525914,0.6234862466851236,0.8152001442363567,0.5424406646991339,0.9937885109122249,0.9243770394266597,0.44558125921410274,0.18094048343005933,0.961088373733706
MTC,2019-01-09 00:00:00-05:00,604.0,162.39999389648438,-0.7311258379197279,288.92341479530916,326.20578424721197,276.58047948987723,242.09749695057639,5.66195050844474,253.52363325541472,282.38054126999106,28.603069438217965,344.272632333127,290.87950191549305,117.11780183570501,358.3401767226218,4,Waxing,0.7956599125570497,0.9768856631519933,0.6842172856866802,0.22939514935292393,0.8151300044337617,0.9934868693457076,-0.1681393520858466,0.5685730851054965,0.9994172813158911,-0.989790198748421,0.35156778836695446,0.6477835034564374,0.1026486612878877,0.7721109847590283,0.2976722905096852,0.7214552184198443,0.4633380250128192,0.9506953330121324,0.81587243329085,-0.8738742109522488,0.8468027904472216,0.8242943809932199,0.016030668321833568,0.9201167350217073,0.9948805998626002,-0.37497212411978975,0.3795828715105564,0.9690199455362271,-0.9364438662161365,0.14332512278577791,-0.552874696395982,0.9801809083580194,0.7628597023832778,-0.8339394985522453,-0.21090060793936663,0.6589257405428577,-0.573286103422112,-0.44217410028276294,-0.37684380631071407,0.1169929850321815,0.9209059093973505,0.9311238247591407,0.2624847796842431,-0.3657841943201747,0.9918460833342758,0.8758277546061173,-0.7080864503424055,-0.013072127676515315,0.7948822082968452,-0.724242045421806,-0.2557249059086557,-0.2793686630197192,0.4711336428678012,0.9890185444852757,-0.967102524498185,0.24260540327129096,0.7153216151911617,-0.13439379605183008,0.025919906714128964,0.8637221239456395,0.5963211259507099,-0.68001953380153,0.9700098571671564,-0.9940785486471965,0.38331745067772266,-0.4814114260817462
MSN,1994-09-01 00:00:00-04:00,0.37231066823005676,1.0052387714385986,1.6999999119483877,158.82237370254595,105.11217278933016,175.69815814325418,204.5786660117782,100.09658658269123,219.8805367758596,339.02559221250186,292.7638652989157,290.8298367132157,235.47918143965495,228.20230929892344,163.84952627774604,26,Waning,0.5918696823307393,0.9569363613337727,0.6977117902702329,0.5191344928642934,0.48392151165842034,-0.9999937099976222,-0.6939234442882247,-0.6692273983488843,0.2307832999188544,0.3521694254248233,0.996153282962472,0.33239183582694737,-0.16447079431024803,0.9961709522014428,-0.41895078683943515,-0.5890070993645852,-0.9910958145472029,-0.9950249030279608,-0.6476812940404013,-0.5459577393248756,0.518961944462261,0.8756288899066139,0.24866331989461699,0.7171249874824023,-0.957959977523188,-0.455012012793191,-0.4247000426588336,0.5033061719996196,0.6087039479030276,0.9786934627543864,-0.2500771814031576,0.9645488022266074,-0.7002482708470286,0.03166895173242878,0.06538274036960363,0.8580602859162394,0.9161974462345083,0.7578025911516405,-0.4967308613610278,-0.516099782842977,-0.9756599377328927,-0.982504884249211,-0.7118127151561904,-0.6171144713220038,0.4422426734663002,-0.48702233450403054,0.2943184219426479,0.32640470022164236,0.9631689278478492,0.9894708619497211,0.5587441171939356,0.6913651927170746,0.66658769366462,-0.23423292703963317,-0.3554868121131057,-0.9964578177096917,0.9994303484543088,0.5404652513815036,0.4295411516390013,-0.6281578035490983,0.5685524424197866,0.4597731860998303,-0.6015405383425536,0.9919456523353554,0.3151578752389233,0.4328287947361264
MSTR,1998-06-11 00:00:00-04:00,10.5625,11.5625,0.09467455621301775,80.36958003020523,275.9819228975433,81.87655245773054,44.633554351666184,72.92071536432378,355.9772203443698,30.21837647626454,312.49637081564543,301.793662492375,246.30927476909,155.17304838931543,223.1994223320478,17,Waning,-0.9631046127533721,0.9996541320532456,0.811716455103217,0.991560958514103,0.0977156111094998,0.6407637825691245,-0.6139161671718029,-0.7498330419280781,-0.9700405599406605,0.2621307615759359,-0.7968447132548894,-0.9698491765368459,-0.6245836017799681,-0.9200869207808393,0.17372900521387286,-0.41050327355236044,0.80370684232246,0.9002295760098529,0.8688679376178753,-0.5121759025007144,0.6048423650166609,0.7960759672100388,0.9878086250116648,0.07150907131637833,0.6203517273384828,-0.6344631900953602,-0.7669735637914086,-0.9633159930684045,0.2874190973712537,-0.7806799136472652,0.8805835663219036,0.6605740261579158,0.9685172482238821,-0.03729224021980139,-0.22222738603534362,-0.9292891714958295,-0.3508529470794207,-0.999686757753729,0.2259118665520672,0.7348869111800292,-0.506400194046581,-0.657730976267399,-0.9933497956005928,0.1348105831255337,-0.8684473254090066,0.826676610819037,0.7256044052817713,0.5851904015728823,-0.33656849505666164,-0.9347998170345085,-0.6791569345604099,0.21265511547469376,0.02749046392243824,-0.808083470347505,-0.572928205786778,-0.9744444280264046,0.9826040191412271,0.40375135010660873,-0.9226950972852366,0.01227025585155688,0.5666307784403615,-0.8350458633723808,0.19775588424423748,-0.019829591603860042,0.9197540184265153,0.3741797597619321
