year,is_outbreak,outbreak_name,Sun-Moon_cos,Sun-Rahu_cos,Sun-Ketu_cos,Sun-Mercury_cos,Sun-Venus_cos,Sun-Mars_cos,Sun-Jupiter_cos,Sun-Saturn_cos,Sun-Uranus_cos,Sun-Neptune_cos,Sun-Pluto_cos,Moon-Rahu_cos,Moon-Ketu_cos,Moon-Mercury_cos,Moon-Venus_cos,Moon-Mars_cos,Moon-Jupiter_cos,Moon-Saturn_cos,Moon-Uranus_cos,Moon-Neptune_cos,Moon-Pluto_cos,Rahu-Ketu_cos,Rahu-Mercury_cos,Rahu-Venus_cos,Rahu-Mars_cos,Rahu-Jupiter_cos,Rahu-Saturn_cos,Rahu-Uranus_cos,Rahu-Neptune_cos,Rahu-Pluto_cos,Ketu-Mercury_cos,Ketu-Venus_cos,Ketu-Mars_cos,Ketu-Jupiter_cos,Ketu-Saturn_cos,Ketu-Uranus_cos,Ketu-Neptune_cos,Ketu-Pluto_cos,Mercury-Venus_cos,Mercury-Mars_cos,Mercury-Jupiter_cos,Mercury-Saturn_cos,Mercury-Uranus_cos,Mercury-Neptune_cos,Mercury-Pluto_cos,Venus-Mars_cos,Venus-Jupiter_cos,Venus-Saturn_cos,Venus-Uranus_cos,Venus-Neptune_cos,Venus-Pluto_cos,Mars-Jupiter_cos,Mars-Saturn_cos,Mars-Uranus_cos,Mars-Neptune_cos,Mars-Pluto_cos,Jupiter-Saturn_cos,Jupiter-Uranus_cos,Jupiter-Neptune_cos,Jupiter-Pluto_cos,Saturn-Uranus_cos,Saturn-Neptune_cos,Saturn-Pluto_cos,Uranus-Neptune_cos,Uranus-Pluto_cos,Neptune-Pluto_cos
1910,False,None,0.2958902110682533,0.7361757227190114,-0.7361757227190112,0.9469357393711432,0.8009071436116554,0.8750008027277253,0.04985559032464595,0.4357001850043603,-0.965479390253521,0.9850847561049105,0.9779367972671333,0.8643122810419508,-0.8643122810419509,0.5872192635925324,0.808956568745489,-0.20353928229012544,-0.939282294848107,0.9887069216815609,-0.03686020541448164,0.12711206564636202,0.4889087303653216,-1.0,0.9146470757175293,0.9948627751130686,0.31650556536868496,-0.6392463372323365,0.9299254654040624,-0.5344724811777001,0.608740271705521,0.8613155173286126,-0.9146470757175293,-0.9948627751130685,-0.3165055653686848,0.6392463372323366,-0.9299254654040624,0.5344724811777002,-0.6087402717055207,-0.8613155173286124,0.9508719788725223,0.672961787348214,-0.2738131886537348,0.7018902461770054,-0.8305228680487571,0.8775047743522748,0.9931888719113348,0.41090799410071405,-0.5581142366038444,0.8879201026211015,-0.61728722061855,0.6859279767974703,0.9083240868612718,0.5271431133580393,-0.05451577839927607,-0.9708989379605952,0.9452526465764451,0.7545620323592248,-0.877250444742262,-0.3082900782853326,0.22096782331687728,-0.15988558475132417,-0.1862041120197001,0.2743229660016296,0.6141173166306042,-0.9958996830325271,-0.8897634084151339,0.9274050767367208
1911,False,None,0.387873576086566,0.47415666088287556,-0.4741566608828756,0.9985317340880923,0.7029164972169195,0.2054417108760614,-0.44067384203803966,0.621337702385636,-0.9419279334558714,0.9771690203347239,0.9822547633360396,-0.6276002424764059,0.6276002424764057,0.3373750134043838,0.9282314389349282,-0.8223664483790949,0.6564654998774301,-0.4812008653448698,-0.6748739416682044,0.5748482522467108,0.20812205358805608,-1.0,0.5211538296236266,-0.2929404650142164,0.9590716832630929,-0.999291069132588,0.9844742977659532,-0.15095620898666914,0.2762697998623261,0.6308706083846584,-0.5211538296236269,0.2929404650142161,-0.9590716832630928,0.999291069132588,-0.9844742977659532,0.15095620898666856,-0.2762697998623264,-0.6308706083846585,0.6633548886498779,0.25815447033485855,-0.4886533460719288,0.6628698385798527,-0.9223538698047806,0.9642251580616106,0.990972196736758,-0.5516921120683345,0.32872903651827956,-0.12056389411902069,-0.9009526748960675,0.8379875887172156,0.5570428479500281,-0.9690522551543489,0.8944780936398874,0.1351406413806089,-0.007180164516621018,0.3853470428317273,-0.9771680952912493,0.11363278799671274,-0.23989136207262735,-0.6012128626088514,-0.32212981962830745,0.4406777503440462,0.7572665928514603,-0.9917712170946317,-0.8622305641118456,0.9199810829570935
1912,False,None,-0.931865583724295,0.14268728037906386,-0.14268728037906353,0.963404177145747,0.9997540323244836,0.7524418271374798,-0.8464634047206004,0.7676143444909738,-0.9195714261499139,0.9714950339134456,0.9833228164776121,0.22612607433924442,-0.2261260743392443,-0.9950138063741488,-0.9235900228370463,-0.9401384679246507,0.5956164015904637,-0.4827881286910821,0.999470844623151,-0.9913090009037304,-0.8503420362846538,-1.0,-0.1278446761257442,0.16460350384007633,-0.5445553187853878,-0.6477783722410291,0.7438828974354373,0.25769128020330706,-0.09601428248263337,0.32031548497902146,0.12784467612574454,-0.164603503840076,0.544555318785388,0.6477783722410291,-0.7438828974354372,-0.257691280203307,0.09601428248263372,-0.3203154849790211,0.957222264742393,0.9014610188454355,-0.6727624094492265,0.56772449919932,-0.9912430965871158,0.9994869842024274,0.8985868540746865,0.7376488520702158,-0.8580639435448159,0.7816398443207236,-0.9106308986777263,0.9659985032594657,0.9871144815526834,-0.28621368039941997,0.15544285495239268,-0.9507260836629712,0.8871350704119786,0.6201037869378551,-0.991009071979342,0.5691729879567482,-0.6961131812556984,-0.9291822265406637,-0.45404721843632384,0.5937989802133605,0.8713745608377438,-0.986505335650451,-0.8327751750081689,0.9121794465108449
1913,False,None,0.8189467543260408,-0.18897231157189043,0.18897231157188923,0.9041715308674115,0.6994975807620624,0.5225039081727381,-0.9969698328558751,0.8885887153420701,-0.8861074310113181,0.9609091502358776,0.987101410608632,0.40877150592139905,-0.40877150592139977,0.495328748251252,0.9829584905640799,0.9172051932206376,-0.7718243855381752,0.9909435436901441,-0.4596978200193038,0.6280496940264575,0.900257845489709,-1.0,-0.5903363920825887,0.5695732956573648,0.7385356617939847,0.2647872746098281,0.28252138571323115,0.6225788847191424,-0.4534606797149771,-0.029323145483009287,0.590336392082588,-0.5695732956573648,-0.7385356617939847,-0.26478727460982715,-0.2825213857132317,-0.6225788847191414,0.4534606797149764,0.02932314548300872,0.3271954863059404,0.10821262369816328,-0.9346608992917139,0.607491885563473,-0.9991776240507119,0.9870945200043068,0.8241207525048294,0.9748143544258597,-0.6417871372390763,0.9493721468962061,-0.2886110594342452,0.4742970204189323,0.804885417721817,-0.45459473224022734,0.8553997118818569,-0.0678145325555298,0.26601443354557003,0.6522683025933412,-0.8502138848724606,0.9194760866447427,-0.979534441283095,-0.9716565776015128,-0.5747846067388447,0.7268542387675774,0.9505640870917735,-0.9797895803059159,-0.8004765065628527,0.9041899131358067
1914,False,None,-0.1587795744251154,-0.49989224213643707,0.4998922421364379,0.9384534885783578,0.8225522230366908,0.58338048674447,-0.732929787075564,0.9669140785988052,-0.847540869586396,0.9487178389855695,0.9904069059833569,-0.7757277931964279,0.7757277931964275,0.1920165890318971,0.4308707260867566,0.7092665793909029,-0.5552997089029678,-0.4053922561238613,-0.38942514237998693,0.16147677693058868,-0.2936850445521608,-1.0,-0.7682771554021306,-0.9037224750893921,-0.9950628651601546,0.9555890305684496,-0.26241193768959276,0.8833378976993356,-0.7480478746446986,-0.37541933851526754,0.7682771554021314,0.9037224750893925,0.9950628651601547,-0.9555890305684499,0.2624119376895933,-0.8833378976993359,0.7480478746446992,0.37541933851526865,0.9683555869453893,0.8280135591853957,-0.9228014480315273,0.819290132138104,-0.9786948622391018,0.9995186182456745,0.8817221058205318,0.9417500230748954,-0.9897549879175422,0.6502633255690601,-0.9989673239085209,0.9601464635411042,0.7360789535690995,-0.9801193967867399,0.35688500411838875,-0.9254972859760718,0.8102191708160592,0.46555308858365463,-0.53513296577173,0.9822459356801819,-0.910404161736628,-0.6318931726441409,-0.684108740926204,0.836684655612416,0.9928888253472674,-0.9718537408934136,-0.7660731798293247,0.8959341553954145
1915,False,None,-0.5377836436785781,-0.755770838532135,0.7557708385321348,0.9936432276811982,0.9409285088927628,0.7437848033930987,-0.18338321813153724,0.9992047531929368,-0.8041786453560344,0.9349195292793248,0.9932435826385781,0.9585223827300103,-0.9585223827300103,-0.43945499917367037,-0.22054363843278424,0.16353744821024974,0.9274059620370467,-0.5037396754657397,0.9335921971797905,-0.8019606506821036,-0.4363118985724412,-1.0,-0.6772483750875818,-0.4893953303627248,-0.12442581003826363,0.7823268434595212,-0.7290594890505644,0.9970013303633293,-0.9389599534903015,-0.674671971503361,0.6772483750875818,0.48939533036272487,0.12442581003826438,-0.7823268434595212,0.7290594890505642,-0.9970013303633293,0.9389599534903014,0.674671971503361,0.9730657391140112,0.814304035277708,-0.07155157180994662,0.9973417471724942,-0.7321534580551649,0.8890281087235251,0.9999938886546689,0.9261785864332539,0.16031255315321458,0.9536814686716213,-0.555411804224805,0.7595350356460708,0.9738657385801407,0.5206861190860078,0.7698452303307757,-0.20083574943232912,0.4581838544123552,0.8163283249447799,-0.14404050692077797,0.7317806194174629,-0.5202904575029412,-0.06806400421158151,-0.7798390673807027,0.9200266903712468,0.9970809062455582,-0.9627666082441195,-0.7297676570780809,0.8874219810729742
1916,False,None,0.9802230630317954,-0.9348010188068758,0.9348010188068757,0.9297715747416521,0.9979495064723304,0.3716901414497117,0.3677996069536752,0.9866939401091446,-0.76743090755818,0.925693644051058,0.9939565049402306,-0.9866005379147649,0.986600537914765,0.8385307842707396,0.9908796628144113,0.5480571679881807,0.1765013507521374,0.9993557664792704,-0.87913073556872,0.9822451093819566,0.9525751546332212,-1.0,-0.7383995250777323,-0.955617386117399,-0.6771825583139975,-0.013543325389942464,-0.9801094142594152,0.9451071221186874,-0.9996916718122777,-0.8901626981839923,0.7383995250777324,0.955617386117399,0.6771825583139977,0.013543325389942565,0.9801094142594152,-0.9451071221186874,0.9996916718122777,0.8901626981839924,0.9043020684158535,0.0038244631841487923,0.6843020440900929,0.8575450883278418,-0.4775111863001929,0.7214269696803567,0.9645645978154394,0.4303485068096753,0.30752582668944406,0.995077398004392,-0.8068936409124879,0.9480073686350021,0.9848921570669079,-0.726576257500483,0.5176846953444767,-0.880445467727995,0.6952445316508892,0.2675338174568775,0.21171363412229063,0.31393079600994317,-0.011289225667518223,0.4676567842758079,-0.8614601554914821,0.9748793798514372,0.9628827537478104,-0.9529293993427703,-0.6924129612531396,0.8785743275894374
1917,False,None,-0.7092169625966801,-0.9995550309406157,0.9995550309406157,0.9746241633784258,0.9525310465316711,0.8885055980778361,0.7800483989607764,0.9285461022038991,-0.7164355320388645,0.9092977155091375,0.9961954016648575,0.6878725719385049,-0.6878725719385048,-0.8490303594428993,-0.4609229011039039,-0.9536391564567104,-0.994349500072375,-0.3968361969195196,0.016269433386895314,-0.3515103322720374,-0.7679569590091804,-1.0,-0.9675134455081922,-0.9611882355343772,-0.8744229572658131,-0.761037029487878,-0.9392057816277798,0.7369267001756856,-0.9213061282046453,-0.9931526393139659,0.9675134455081921,0.9611882355343772,0.8744229572658131,0.7610370294878779,0.9392057816277797,-0.7369267001756855,0.9213061282046454,0.9931526393139659,0.8602112884669577,0.9686750202393611,0.9003197445008628,0.8218874174018156,-0.5420873762203502,0.7930702031436241,0.9904239119793117,0.7066313976696605,0.5525254534496226,0.9974828684166407,-0.8948216798819739,0.9928264649500219,0.9223756749186012,0.9801984886861197,0.6546795860340975,-0.31642775615569174,0.6169608580966242,0.9251142885444285,0.49203323943238225,-0.12231933657811823,0.44890556351509375,0.831610616027204,-0.9242242566716138,0.9988054375779101,0.892662640511464,-0.9417789667515266,-0.6529109016783801,0.8695720180321692
1918,True,Spanish Flu,0.031763453443027743,-0.9543021989776768,0.9543021989776768,0.9957320127016895,0.8059222080209488,0.08962517647181577,0.9800529616471366,0.8271941274619521,-0.6617008269670203,0.8913571492670487,0.9979268148898219,-0.3290044331431411,0.32900443314314143,-0.060617248864773814,0.617321594691942,-0.9926262055974133,0.22976607678158925,-0.5353581759822487,0.7283717488266995,-0.42476039044483055,0.0960240592881211,-1.0,-0.9226484922778071,-0.9460149735596315,0.21211111361018245,-0.9946577632093827,-0.6214682720533375,0.40739942468759804,-0.7151579150296673,-0.9715569889507559,0.9226484922778072,0.9460149735596314,-0.21211111361018234,0.9946577632093827,0.6214682720533378,-0.4073994246875986,0.7151579150296671,0.9715569889507558,0.7478438732404477,0.18116294083995263,0.9575283784938892,0.875523882708837,-0.7280740612448039,0.9293888353431182,0.9877278803319306,-0.5174079763124751,0.907502711227174,0.33398764398372904,-0.08940066976203816,0.45000019236070204,0.8423532501789375,-0.11009926821303154,0.6337922777791007,-0.806055636040375,0.5313654603030563,0.025339443208623955,0.6990207907905575,-0.4994955997975049,0.7834896250899821,0.9908115986643047,-0.9686618491275915,0.9920429928914677,0.7893148710099104,-0.929682861256249,-0.6120747326035034,0.8603351875396376
1919,True,Spanish Flu (Cont),0.6757798645296883,-0.8039854579702572,0.8039854579702576,0.9369856939608453,0.7021171076767675,0.9724344132057948,0.9688813846289046,0.6876839432262408,-0.603589480914307,0.871902846390505,0.9991419744777743,-0.10499935357191026,0.10499935357191083,0.8907162415499053,0.9993396236221711,0.4852763306058533,0.8372024282474559,0.9998676156409027,-0.9955827502134013,0.9501584211552373,0.6446718844522409,-1.0,-0.5455717168678123,-0.1410653205767276,-0.9204813304521996,-0.6317757758303634,-0.12116668769700376,0.011166367002604916,-0.4098101607508178,-0.8279238129702751,0.5455717168678127,0.14106532057672816,0.9204813304521999,0.6317757758303637,0.12116668769700431,-0.011166367002605261,0.40981016075081833,0.8279238129702755,0.9066449906639893,0.8296927656109467,0.9943054105774931,0.897994546875122,-0.8441039436245744,0.9880384987774377,0.9217121968939779,0.5167267826784738,0.8565215567820562,0.9997985587983307,-0.99151375533242,0.9608593933592862,0.6720236785564698,0.8844564590733511,0.49943896741514854,-0.4010406090155455,0.7336866870002665,0.9812573642478726,0.8459901904955037,-0.782157503846592,0.9659784414607882,0.9577984554616015,-0.9939232797066627,0.9551054591535898,0.6570251938508614,-0.916690055574676,-0.5700505184161196,0.8508740140619925
1920,True,Cholera (Major),-0.9996501009857646,-0.5506506247131991,0.5506506247131995,0.9019445866421164,0.9999349288333603,-0.2980243482273588,0.7796853795507243,0.5295276818448426,-0.5564996469326681,0.8592450027984057,0.9994074722159026,0.5283780367201887,-0.5283780367201891,-0.9130520735181664,-0.9992833002843954,0.2726706845922286,-0.7959756690109138,-0.5517809136146634,0.5782820018435686,-0.8724759362302681,-0.9981473362305241,-1.0,-0.1361741976677413,-0.5601372997749076,0.9609112726607222,0.09335351364072247,0.41651551909061285,-0.387101579825043,-0.04612275845349969,-0.5790555687814982,0.1361741976677419,0.5601372997749079,-0.9609112726607221,-0.0933535136407219,-0.41651551909061213,0.3871015798250427,0.04612275845350003,0.5790555687814988,0.8969594135323923,0.14342624279785932,0.973646272939665,0.8439413232625972,-0.8607349677949819,0.9959113307131296,0.8865460212883276,-0.3088943735416936,0.7724914001873487,0.5198160645047308,-0.54698528157848,0.8533532631462513,0.9997350910909033,0.3653519263854656,0.6519326288137094,-0.6272422365188679,0.23224199314035646,-0.3307032134908197,0.9440416518244098,-0.9541478548095422,0.99026773067008,0.7576708626850713,-0.9994840958086969,0.8889502478934196,0.5000160820358991,-0.9032016309681264,-0.5275725078408504,0.8411280705326237
1921,False,None,0.5761362606806048,-0.24728029860365827,0.24728029860365838,0.9840241746971734,0.6990864167000097,0.9999362247970904,0.4346759809944014,0.33661026157179214,-0.4931870433149977,0.8373770003716512,0.9999385411460577,-0.9344370645070773,0.9344370645070774,0.4214145355188721,0.9872072992460715,0.5853304167210676,-0.48566541885144293,-0.5757228418260268,0.426892052586237,0.035656658753967195,0.5851625704999968,-1.0,-0.0708239510156595,-0.8657012843277423,-0.2582074343074836,0.7651314715747587,0.829163263748892,-0.7209515089144519,0.3225829431782585,-0.25800744926797137,0.07082395101565962,0.8657012843277424,0.2582074343074837,-0.7651314715747586,-0.8291632637488919,0.7209515089144518,-0.32258294317825836,0.2580074492679715,0.560616363783193,0.9819507560826444,0.5880675697448456,0.49887813521788876,-0.6401846753152014,0.9213176772879184,0.981989886154182,0.707117206003006,-0.34007706241294916,-0.4379908588415856,0.27724714529208083,0.19454111493212037,0.7069708226534479,0.4244773536789728,0.32595420376453393,-0.48333098836955507,0.8311502007203031,0.9999999785757181,0.9943487128466995,-0.9978180990157731,0.8562717070798533,0.4246647694108433,-0.9851699218392683,0.7965966224535499,0.32614989059517674,-0.8885059996178957,-0.4835121926939682,0.8312652842567209
1922,False,None,0.10356260584554518,0.08340667633452806,-0.08340667633452793,0.9581960365420774,0.8175026516507851,-0.8982098211228446,-0.018437167126200353,0.12846931023053831,-0.42754394972308984,0.8141478121031556,0.9999244588233432,0.9997950781799885,-0.9997950781799885,-0.1853407642446079,0.6574907548443413,0.3441824366222318,0.9925444708352374,0.9996855955830652,-0.9434112933851283,0.6618507148889446,0.11578001542748337,-1.0,-0.20519560844319415,0.6421032564382778,0.36311863938250893,0.9948084230568842,0.998973149394356,-0.9365046981283947,0.646539794037929,0.09564887176352418,0.2051956084431943,-0.6421032564382777,-0.36311863938250927,-0.9948084230568842,-0.998973149394356,0.9365046981283947,-0.646539794037929,-0.09564887176352406,0.6185485137224069,-0.986426688570662,-0.30373027493755816,-0.16064282828962068,-0.1510267847067671,0.6139797937726232,0.9546069519869619,-0.48113137876900525,0.5607545059603649,0.6761764261013203,-0.8701512316847322,0.9999831726159718,0.824519775301681,0.45605269301833823,0.32053209117428066,-0.013341972638010962,-0.4760376267225883,-0.8927391092813616,0.9891763043770888,-0.8959582042625225,0.5655483999887049,-0.006146539580383064,-0.9514298754222835,0.6804390581646739,0.14064907731421572,-0.8729953562810902,-0.4386229426688173,0.8212233621113775
1923,False,None,-0.7913790918249847,0.4049146113158688,-0.4049146113158687,0.9380762362223913,0.9443773326677066,0.9781505297508325,-0.507441713036755,-0.08568202307996187,-0.3598349037570221,0.7895547395703589,0.9993588230274422,-0.8794093802035845,0.8794093802035846,-0.5305930307997325,-0.5463175265912811,-0.9011812171683258,-0.125192101827667,-0.5412706262104334,0.8551424904342144,-0.9999955642189857,-0.8127597239576371,-1.0,0.06308196000555201,0.08169400822582257,0.5861598321437995,0.5824159875313912,0.8762980921584177,-0.9988097843941957,0.8808234492748587,0.4373927477040759,-0.06308196000555258,-0.08169400822582314,-0.5861598321437994,-0.5824159875313911,-0.8762980921584177,0.9988097843941957,-0.8808234492748587,-0.43739274770407577,0.9998258833764542,0.8455579253124278,-0.7745319649943256,-0.4255311779745655,-0.014328878651386628,0.5280660096584202,0.9250711439614756,0.8553730741517745,-0.7625938830528952,-0.40857065753002575,-0.0329846644531207,0.5438203654589389,0.9319971017864815,-0.3172116440796395,0.12332345654885309,-0.5459447769173362,0.8998862053664229,0.9849669866145448,0.9019958952258358,-0.6213716570877222,0.12814662655529968,-0.4762643469313583,-0.8987534748715038,0.5437727036556685,-0.04995452527070215,-0.8566827377840437,-0.393010104453319,0.8110208396850983
1924,False,None,0.9900831577250108,0.694525207208165,-0.6945252072081649,0.9959317865644145,0.9999999266569484,-0.6057746326953708,-0.8884316478107802,-0.2803913741386489,-0.3062775696907374,0.773903568356649,0.9990600040308378,0.5865649744320549,-0.5865649744320548,0.998714218964035,0.9900292808331443,-0.4879942645150208,-0.9441039477683951,-0.4124579560284703,-0.16950900893762133,0.6772608180368094,0.9830627509109259,-1.0,0.6268681784004574,0.6948007099297786,-0.9931608923570454,-0.286795759919039,0.4958685685543703,-0.8976098333586472,0.993137341587401,0.7250603628792888,-0.6268681784004569,-0.6948007099297779,0.9931608923570454,0.28679575991903844,-0.4958685685543708,0.8976098333586474,-0.9931373415874009,-0.7250603628792884,0.9958972015942487,-0.5316151423998937,-0.9261787778939098,-0.36574633131657525,-0.2192517106552587,0.713687962735034,0.9910894493523957,-0.6060793139479237,-0.8882557839654154,-0.2800237209634494,-0.30664213750319885,0.7741460644203472,0.9990765331382094,0.17298518822414807,-0.5938659583400496,0.9429349766785833,-0.972690357117358,-0.6396949922429886,0.6897047171619097,-0.16484331807627395,-0.39686847450874146,-0.8676990924521876,-0.8278782254889566,0.39090308548295605,-0.2385180234257524,-0.8398976215430686,-0.3472551132151313,0.8006289730668509
1925,False,None,-0.43345068510646745,0.891694763989443,-0.8916947639894431,0.9746551506230983,0.9493039362246605,0.9126778878889462,-0.985848697104103,-0.4787794471915025,-0.23568859918291624,0.7471756636396542,0.9977375001954647,0.021400670770234775,-0.02140067077023465,-0.22086020865213923,-0.12818259729135775,-0.027308018986293,0.2762456452807605,0.9987025546854477,-0.7736305030828193,0.2750826002567787,-0.3718838016727808,-1.0,0.9703555526807924,0.9887802595902475,0.9988137214156383,-0.9549551125918864,-0.029538976215236365,-0.6500480933597693,0.9670873633841836,0.9201081309552284,-0.9703555526807925,-0.9887802595902475,-0.9988137214156383,0.9549551125918864,0.029538976215236486,0.6500480933597692,-0.9670873633841836,-0.9201081309552283,0.9955702093526425,0.9809730050143988,-0.9983651451004272,-0.2702396651856603,-0.44712543813766714,0.8769239702273156,0.9874902061143657,0.9948811402410473,-0.9885685411489895,-0.1785197412356701,-0.5292438954465906,0.9182286361334498,0.9682905588072576,-0.9682723631881583,-0.07817714055514137,-0.6122743766545573,0.9535500895148651,0.9380885123024061,0.3248291903754106,0.39526826374038404,-0.8480185272141486,-0.9948884964840556,-0.7403597187129854,0.22576675223562792,-0.4186725733585867,-0.8220039504904854,-0.3004914489058212,0.790168064255645
1926,False,None,-0.23778834885008374,0.9907170968319838,-0.9907170968319838,0.9108866979843493,0.8109456407517415,0.03860859336464441,-0.6700993870063109,-0.6554512952926921,-0.16405068465836622,0.7192171577225764,0.995830244697878,-0.3676216376391473,0.3676216376391474,-0.617418557570402,0.37550502940288555,0.961412115528023,0.8803226382338711,-0.5777162836721469,0.9971668455692395,-0.8458782756616638,-0.32540587777702634,-1.0,0.9585274803681662,0.723876401067727,-0.09758826887332278,-0.764783156300757,-0.5466999636648157,-0.29662591103018743,0.8069897280837977,0.9989872505709638,-0.9585274803681659,-0.7238764010677271,0.09758826887332266,0.7647831563007569,0.5466999636648159,0.29662591103018754,-0.8069897280837977,-0.9989872505709638,0.49722538155856905,-0.3771808175667517,-0.9166877632189974,-0.2853881916680873,-0.5564974230512126,0.9418330626397032,0.9447333950521944,0.6159947082033193,-0.10909523084127058,-0.9734410364687162,0.4441580326001085,0.17671217490452537,0.7541860923389785,0.7158463620716107,-0.7799804010490361,0.979382656522298,-0.6664993605964497,-0.052710052911714295,-0.12137363498454617,0.8421452911873316,-0.9976662603718455,-0.7350194446812252,-0.6374781879459648,0.053316094090197066,-0.583821178144597,-0.8033604016355808,-0.25335637470390393,0.779600460402689
1927,False,None,0.8877487398377633,0.9806575665641065,-0.9806575665641065,0.9230554638222295,0.701788424526779,0.8027592976451743,-0.10417208197848957,-0.8021109305141801,-0.09170168341825155,0.6900400609599531,0.9933215770204025,0.7804768612032043,-0.7804768612032043,0.9965143900341125,0.9509429895783182,0.9871438148179594,-0.5503024544293095,-0.4371763663023502,-0.5397968052996258,0.9457545737706781,0.9349320634056413,-1.0,0.829909980500314,0.5487780099342616,0.6705167853228312,0.09250923011222428,-0.9034819974157047,0.10497862929057006,0.535028342572773,0.9515250987865272,-0.8299099805003136,-0.5487780099342614,-0.6705167853228311,-0.09250923011222462,0.9034819974157048,-0.10497862929056952,-0.5350283425727731,-0.9515250987865272,0.9218207241102245,0.970369450159324,-0.4787306305010687,-0.5106794072759866,-0.4676918379991296,0.9153560503942032,0.9612732742228584,0.9881648991762302,-0.7816163117442794,-0.13749334995920579,-0.7737389953968078,0.9998661704286771,0.7792956905645718,-0.6766839964814044,-0.28780460468543423,-0.6674050728163954,0.9855231448673419,0.8661988204337042,-0.5103684392569868,0.9999214915258429,-0.791716254627819,-0.21822733538787228,-0.5211039569516361,-0.1212705785861879,-0.7278528115231235,-0.7839994180469579,-0.20598181631291784,0.7689394595345505
1928,False,None,-0.9503470184451984,0.8536419374429898,-0.8536419374429898,0.9986261875567433,0.9999997508482663,0.4115244458627683,0.43380267470802947,-0.9043058126738183,-0.03541748889581043,0.6716833361435293,0.9923169141481588,-0.9733436957353937,0.9733436957353937,-0.9653478209955171,-0.9505664540868731,-0.6747111437597326,-0.6926496506570906,0.9922476578334898,-0.27733798873599896,-0.407789181062385,-0.9045440966272329,-1.0,0.879762161073009,0.8540094032070477,0.8260059287384486,0.8396113936319546,-0.9943009295702941,0.49029965136070736,0.18750377357671785,0.7826414381130699,-0.8797621610730091,-0.8540094032070474,-0.8260059287384487,-0.8396113936319547,0.9943009295702941,-0.4902996513607069,-0.18750377357671774,-0.7826414381130699,0.9986629280749364,0.4587161860432371,0.4804193320394959,-0.9254321604541221,0.016998078223367272,0.6319407973078918,0.9844706487321946,0.41216770523733415,0.43443859358881987,-0.9046069282452508,-0.03471201686603302,0.6711602064741268,0.9922293307730737,0.9996978556893665,-0.7612065989206882,0.8962517515261708,-0.3987850342950148,0.2956025638139553,-0.7769172431949631,0.8850784117384307,-0.3761232010123696,0.318995200511082,-0.3945891599625409,-0.2911541877074723,-0.8445428445481501,-0.7641629117135863,-0.15878978537092894,0.7581807664600942
1929,False,None,0.2852720732279984,0.6363099242982355,-0.6363099242982354,0.9321271290341476,0.6991317693218664,0.6544892040214102,0.8197639623442445,-0.9750398787181683,0.0374114057216525,0.6404981517431914,0.9889287579422874,0.9208992720350199,-0.9208992720350199,0.6129932606087402,0.8847252158696797,-0.5379465036956411,0.7827595901380389,-0.49095535595227435,0.9684480458471127,-0.5533321218807776,0.13988883705133762,-1.0,0.8724819001878493,0.9964339328620953,-0.16680080694123345,0.9634251060838297,-0.7917087871167445,0.7946987283033347,-0.18487453479292992,0.5147913318550235,-0.8724819001878491,-0.9964339328620953,0.1668008069412336,-0.9634251060838296,0.7917087871167446,-0.7946987283033348,0.18487453479293003,-0.5147913318550235,0.9106009152751101,0.3362701088242329,0.9715173294952484,-0.9892650459064138,0.39674988849397175,0.3189235217983568,0.868070283292829,-0.08301140861834053,0.9826005282134852,-0.8404310785992809,0.740647815841815,-0.10129309287713102,0.5852929539260837,0.10352344359807088,-0.47028269933819145,-0.7310566968778416,0.9998314586301048,0.7594374370489635,-0.926459364919208,0.6029691346467926,0.08524559892000703,0.7257043598229294,-0.2583519865128775,-0.4540012942897405,-0.9312977341279342,-0.7434601632302518,-0.11128998052249549,0.7473654102175579
1930,False,None,0.36988200555975403,0.3488714738356339,-0.34887147383563377,0.9636036076805135,0.812459700761374,0.6672182632555245,0.9905847699791819,-0.9999804607427394,0.1097895635997179,0.6082532824660709,0.984902058382194,-0.7416639789829707,0.7416639789829708,0.1080442226983868,0.8421832508762713,-0.44524366111979713,0.23920791164372196,-0.36406687441832597,-0.8828531376780943,0.9624316856580714,0.5251326856492237,-1.0,0.5867124566858575,-0.2629426978226276,0.9308364163553264,0.47388611746419884,-0.35472314519309084,0.9698076931754023,-0.5316703646691857,0.18136829690105635,-0.5867124566858574,0.2629426978226277,-0.9308364163553263,-0.47388611746419895,0.3547231451930905,-0.9698076931754023,0.5316703646691858,-0.18136829690105624,0.6270280617850719,0.842061796835461,0.9911294400196137,-0.9652559586268089,0.37151269854565433,0.37391964717327203,0.902776120694121,0.10782032576170165,0.7249946967923125,-0.8087992383823525,-0.49029333260286245,0.95694722109932,0.9011208194548848,0.7629084470570676,-0.6718615468887881,0.81361306268459,-0.18539150492276477,0.5281996774260934,-0.991421215527002,0.2448290278074538,0.493862431790662,0.9519297499438125,-0.11600087916506086,-0.6032795113502154,-0.9838006445671935,-0.7221648416560936,-0.0639340359860579,0.7364767392015257
