date,sp500_close,sp500_volume,vix_close,returns,realized_vol,jupiter_lon,saturn_lon,mars_lon,js_separation,js_aspect_strength,mars_jupiter_aspect,js_synodic_phase
1940-01-25,12.15999984741211,0,,-0.008965004584165381,,4.778942181705926,25.155617578334134,14.637791261516451,20.37667539662823,0.0,0.01411509201894745,339.62332460337177
1940-01-26,12.149999618530273,0,,-0.0008223872538916099,,4.954446143507433,25.20748828359907,15.319281100674742,20.253042140091623,0.0,0.0,339.7469578599084
1940-01-29,12.15999984741211,0,,0.0008230641313424769,,5.492002947072582,25.37281592357026,17.363172641450728,19.88081297649768,0.0,0.0,340.1191870235023
1940-01-30,12.09000015258789,0,,-0.0057565539229110785,0.12712414040142933,5.674803880394048,25.43114564579283,18.044306893170088,19.75634176539876,0.0,0.0,340.24365823460124
1940-01-31,12.050000190734863,0,,-0.0033085162405448454,0.11712000783820023,5.859377169781263,25.491074112893482,18.725373612944967,19.631696943112217,0.0,0.0,340.3683030568878
1940-02-01,12.050000190734863,0,,0.0,0.11755445802956563,6.045696522207721,25.552589362123886,19.406375039058467,19.50689283991619,0.0,0.0,340.4931071600838
1940-02-02,12.0600004196167,0,,0.0008298944998792468,0.1177130406079488,6.2337322078394175,25.61567606408613,20.087308590094807,19.38194385624672,0.0,0.0,340.6180561437533
1940-02-05,12.039999961853027,0,,-0.001658412692186917,0.11715297017945059,6.807809606073334,25.814181356258135,22.12962305804452,19.006371750184826,0.0,0.0,340.9936282498152
1940-02-06,12.140000343322754,0,,0.008305679550379086,0.12012155839686327,7.002379236830664,25.88336627095096,22.810195233748722,18.880987034120324,0.0,0.0,341.1190129658797
1940-02-07,12.220000267028809,0,,0.006589779361090065,0.12317144455693985,7.198498339689315,25.95402716847694,23.490646509733068,18.755528828787646,0.0,0.0,341.24447117121235
1940-02-08,12.369999885559082,0,,0.012274927598405316,0.11966026434365817,7.396134949631438,26.026145901512823,24.170963821827762,18.63001095188139,0.0,0.0,341.3699890481186
1940-02-09,12.369999885559082,0,,0.0,0.09519662615408378,7.595258315020802,26.099705270378028,24.85113426451807,18.504446955357253,0.0,0.0,341.49555304464275
1940-02-13,12.329999923706055,0,,-0.0032336266954798853,0.09396444537941046,8.406035828453069,26.408024488372565,27.570093759433185,18.001988659919505,0.0,0.0,341.9980113400805
1940-02-14,12.279999732971191,0,,-0.004055165534813332,0.09391465685752329,8.61215967221774,26.48854436914241,28.249339506437384,17.876384696924674,0.0,0.0,342.1236153030753
1940-02-15,12.279999732971191,0,,0.0,0.09393298985612171,8.819598569804215,26.570406502313734,28.928360735394353,17.75080793250953,0.0,0.0,342.24919206749047
1940-02-16,12.289999961853027,0,,0.0008143509038509578,0.09357579792510441,9.028323139009435,26.653592176835097,29.60714238955856,17.62526903782566,0.0,0.0,342.37473096217434
1940-02-19,12.289999961853027,0,,0.0,0.09353051628975845,9.661901082838598,26.910879397474304,31.641880242632748,17.24897831463568,0.0,0.0,342.7510216853643
1940-02-20,12.350000381469727,0,,0.004882052058823083,0.08968854447741223,9.875452064274235,26.999138621537984,32.31952818630691,17.12368655726374,0.0,0.0,342.87631344273626
1940-02-21,12.319999694824219,0,,-0.0024292053213634812,0.08986455784497353,10.090125695252532,27.088602866501382,32.99684624877981,16.99847717124885,0.0,0.0,343.00152282875115
1940-02-23,12.229999542236328,0,,-0.007305207371531064,0.08164131271933285,10.522721095544906,27.271052661240248,34.35044662192147,16.748331565695366,0.0,0.0,343.25166843430463
1940-02-26,12.15999984741211,0,,-0.005723605678191079,0.0777162438850478,11.179428168769768,27.55330511513797,36.37829696904881,16.373876946368227,0.0,0.0,343.6261230536318
1940-02-27,12.140000343322754,0,,-0.0016446960806181243,0.07788787336629144,11.400355053157751,27.649636731645277,37.05361667651363,16.249281678487534,0.0,0.0,343.75071832151247
1940-02-28,12.149999618530273,0,,0.0008236635028613382,0.07788796043827664,11.622265097778886,27.74707104359906,37.72864112687706,16.124805945820185,0.0,0.0,343.8751940541798
1940-02-29,12.130000114440918,0,,-0.0016460497709690491,0.07519969597344087,11.845134555430754,27.845589483926965,38.40337578863429,16.000454928496197,0.0,0.0,343.9995450715038
1940-03-01,12.0600004196167,0,,-0.005770790945078708,0.07719432261607331,12.068936582434535,27.945170633860883,39.07782202040446,15.876234051426366,0.0,0.0,344.12376594857363
1940-03-04,12.09000015258789,0,,0.0024875399608108584,0.07767531368096277,12.745654046845313,28.250062965859367,41.09940941833903,15.504408919014054,0.0,0.0,344.49559108098595
1940-03-05,12.149999618530273,0,,0.004962734920192613,0.07949991841481781,12.97290304029472,28.35366870373275,41.77267583480976,15.380765663438012,0.0,0.0,344.619234336562
1940-03-06,12.239999771118164,0,,0.007407420198650039,0.08285366158583932,13.200945166341747,28.45822650461554,42.445637088927555,15.257281338273799,0.0,0.0,344.7427186617262
1940-03-07,12.25,0,,0.0008170121788264595,0.07802376592301448,13.429754963944045,28.56371669609377,43.11828888279537,15.133961732149714,0.0,0.0,344.8660382678503
1940-03-08,12.199999809265137,0,,-0.004081648223254186,0.07607977869804883,13.659307996664637,28.670120558934784,43.79062692419058,15.010812562270132,0.0,0.0,344.98918743772987
1940-03-11,12.239999771118164,0,,0.00327868544904808,0.06214241716282242,14.352191617277132,28.99463461167264,45.805711503988476,14.642442994395537,0.0,0.0,345.35755700560446
1940-03-12,12.270000457763672,0,,0.0024510365364791564,0.06301776020772182,14.584484088412236,29.104514146306542,46.47674500721075,14.520030057894303,0.0,0.0,345.4799699421057
1940-03-13,12.25,0,,-0.001630029096781116,0.06231396668477838,14.817403382967717,29.21521726415316,47.147436681693534,14.39781388118547,0.0,0.0,345.60218611881453
1940-03-14,12.220000267028809,0,,-0.002448957793566686,0.06128876497180746,15.050925159683423,29.326724254163157,47.81777782545432,14.275799094479737,0.0,0.0,345.72420090552026
1940-03-15,12.069999694824219,0,,-0.012275005640491776,0.07468200643621763,15.28502396122121,29.439014015959167,48.4877580186141,14.15399005473796,0.0,0.0,345.84600994526204
1940-03-18,12.0,0,,-0.005799477762558292,0.07639565830541638,15.990511635716187,29.78034766047605,50.49540524008452,13.789836024759836,0.0,0.0,346.21016397524016
1940-03-19,12.09000015258789,0,,0.007500012715657478,0.08234227498583241,16.22664345041623,29.89553004155625,51.16380862644795,13.668886591139994,0.0,0.0,346.33111340886
1940-03-20,12.140000343322754,0,,0.004135665020993384,0.08169839775437805,16.463212906717338,30.011371940500922,51.83178265683934,13.548159033783577,0.0,0.0,346.4518409662164
1940-03-21,12.140000343322754,0,,0.0,0.08152833347484466,16.700195430915166,30.12785052356264,52.49931836728524,13.427655092647456,0.0,0.0,346.57234490735254
1940-03-25,12.069999694824219,0,,-0.005766115858228726,0.08004993146053453,17.651943904175543,30.59983706936713,55.165150710108044,12.947893165191601,0.0,0.0,347.0521068348084
1940-03-26,12.010000228881836,0,,-0.004970958364490352,0.07945915652256137,17.890781636488793,30.719300038247578,55.830595279514164,12.8285184017588,0.0,0.0,347.1714815982412
1940-03-27,12.170000076293945,0,,0.0133222185148123,0.0934070483743261,18.12995135853174,30.839322455895505,56.49566034616148,12.709371097363771,0.0,0.0,347.29062890263623
1940-03-28,12.140000343322754,0,,-0.0024650561037898866,0.09381630859778285,18.369431415981893,30.959883809263346,57.16035269286106,12.590452393281453,0.0,0.0,347.40954760671855
1940-03-29,12.180000305175781,0,,0.0032948896805451433,0.09432171197294065,18.609197528784357,31.080961331072693,57.82467606032829,12.471763802288365,0.0,0.0,347.52823619771164
1940-04-01,12.210000038146973,0,,0.002463032201932114,0.09187931960688356,19.329965460232454,31.447063584864555,59.81545285284797,12.117098124632093,0.0,0.0,347.8829018753679
1940-04-02,12.25,0,,0.003276000141528179,0.09213254557901734,19.57063284531611,31.56998323777613,60.47831980894383,11.99935039246003,0.0,0.0,348.00064960753997
1940-04-03,12.4399995803833,0,,0.015510169827208209,0.10530990934190348,19.811469133602877,31.69331293206845,61.14082703743222,11.881843798465582,0.0,0.0,348.1181562015344
1940-04-04,12.520000457763672,0,,0.006430938913094986,0.10460128285929637,20.05245370753993,31.817034597302825,61.80297634993807,11.764580889762897,0.0,0.0,348.2354191102371
1940-04-05,12.479999542236328,0,,-0.003194961187284906,0.10573504764280096,20.29356672486624,31.941130948992946,62.4647694090413,11.647564224126711,0.0,0.0,348.3524357758733
1940-04-08,12.59000015258789,0,,0.00881415179377898,0.1074875066490904,21.017483484862627,32.31549967081423,64.44801925838402,11.29801618595161,0.0,0.0,348.7019838140484
1940-04-09,12.460000038146973,0,,-0.010325664246651822,0.11523205897331658,21.258916783178766,32.44092556185866,65.10839072366724,11.182008778679915,0.0,0.0,348.8179912213201
1940-04-10,12.350000381469727,0,,-0.008828222820262965,0.12009234099886838,21.50037533367561,32.56663956793771,65.7684017246099,11.066264234262121,0.0,0.0,348.9337357657379
1940-04-11,12.390000343322754,0,,0.003238863207894571,0.12026996241079127,21.74180866850658,32.69262182961383,66.4280465851161,10.950813161107249,0.0,0.0,349.04918683889275
1940-04-12,12.319999694824219,0,,-0.005649769698050089,0.12187063536880048,21.983185869176033,32.818850901544586,67.08731740342911,10.835665032368524,0.0,0.0,349.1643349676315
1940-04-15,12.319999694824219,0,,0.0,0.11230440101447797,22.70713844644826,33.19878583471051,69.06278161643807,10.491647388262265,0.0,0.0,349.50835261173773
1940-04-16,12.149999618530273,0,,-0.013798707833196144,0.1219498385482119,22.948253836074503,33.325766556242804,69.72044922023281,10.377512720168284,0.0,0.0,349.6224872798317
1940-04-17,12.15999984741211,0,,0.0008230641313424769,0.11924819993219722,23.189223567751768,33.45287699104286,70.37769034757497,10.263653423291089,0.0,0.0,349.7363465767089
1940-04-18,12.039999961853027,0,,-0.009868411765204144,0.12358018174526825,23.430028628834716,33.580098258922284,71.03450055289974,10.150069630087557,0.0,0.0,349.84993036991244
1940-04-19,12.039999961853027,0,,0.0,0.12358018174526825,23.670654693536495,33.70741587614325,71.69088145671678,10.036761182606767,0.0,0.0,349.96323881739323
1940-04-22,12.140000343322754,0,,0.008305679550379086,0.12553218357685286,24.391367946796798,34.08984745872832,73.65754925525795,9.69847951193151,0.03015204880684763,0.0,350.3015204880685
1940-04-23,12.229999542236328,0,,0.007413442863951403,0.12630542862720037,24.631185983374166,34.21744446849473,74.31232532756724,9.586258485120538,0.04137415148794332,0.0,350.41374151487946
1940-04-24,12.180000305175781,0,,-0.004088245211119945,0.11854532399783561,24.87076925704675,34.34506983372591,74.9667303214126,9.474300576679184,0.05256994233208412,0.0,350.5256994233208
1940-04-25,12.1899995803833,0,,0.0008209585350560378,0.11818751899554011,25.110096392568256,34.472709459791496,75.62077112450622,9.362613067223265,0.063738693277676,0.0,350.63738693277674
1940-04-26,12.079999923706055,0,,-0.009023762138126945,0.12198126095395656,25.34914395394299,34.60035289914343,76.27445289909812,9.25120894520046,0.0748791054799558,0.0,350.74879105479954
1940-04-29,12.119999885559082,0,,0.0033112551411966784,0.12228063624856571,26.06437877761615,34.9830711922661,78.23339502181419,8.918692414649968,0.10813075853500465,0.0,351.08130758535003
1940-04-30,12.1899995803833,0,,0.005775552432770503,0.12357645767675804,26.30208307837957,35.11049920618923,78.88569404897753,8.808416127809664,0.11915838721903393,0.0,351.19158387219034
1940-05-01,12.029999732971191,0,,-0.013125500649695532,0.1168634326705152,26.539400526450585,35.23782446697574,79.53766262429849,8.698423940525174,0.1301576059474847,0.0,351.3015760594748
1940-05-02,12.100000381469727,0,,0.005818840403352787,0.11632110570221593,26.77631223982443,35.36503073938161,80.18930692832673,8.58871849955716,0.14112815004428225,0.0,351.41128150044284
1940-05-03,12.119999885559082,0,,0.0016528515255240794,0.1167552168661792,27.012799682756192,35.49210235418679,80.84063278925964,8.479302671430617,0.15206973285694014,0.0,351.5206973285694
1940-05-06,12.0600004196167,0,,-0.0049504510320889095,0.11079803025341968,27.71952953452183,35.87235319229938,82.79274625513233,8.15282365777756,0.18471763422224508,0.17886945343508387,351.84717634222244
1940-05-07,12.09000015258789,0,,0.0024875399608108584,0.10750590093354348,27.95413020701659,35.99872782798761,83.44283836048538,8.04459762097099,0.1955402379028982,0.248118025578132,351.955402379029
1940-05-08,12.109999656677246,0,,0.0016542186796477676,0.1044028630794582,28.188207633360857,36.124884955963836,84.09262389604167,7.936677322602975,0.20633226773970215,0.3174027104468019,352.063322677397
1940-05-09,12.119999885559082,0,,0.0008257827551896302,0.10346279051121926,28.42173827465953,36.25080440969912,84.74209878393741,7.829066135039568,0.2170933864960407,0.38672675154631264,352.17093386496043
1940-05-10,11.760000228881836,0,,-0.029702942250534492,0.1446013449890274,28.65469691662542,36.37646427683797,85.39125626897598,7.721767360212539,0.22782326397874475,0.4560932253917601,352.27823263978746
1940-05-13,11.109999656677246,0,,-0.05527215642464267,0.23675891716185402,29.349876397964895,36.75165266087916,87.33673207628699,7.401776262914268,0.25982237370857353,0.6644759463870169,352.59822373708573
1940-05-14,10.279999732971191,0,,-0.0747074661885534,0.3419636760221846,29.580285536617893,36.8760423444872,87.98452798620826,7.2957568078693384,0.270424319213069,0.7340404082650618,352.70424319213066
1940-05-15,10.380000114440918,0,,0.009727663819775634,0.34647386969169724,29.80999886585118,37.00006226463884,88.63196569799338,7.190063398787686,0.28099366012123395,0.8036611386903658,352.8099366012123
1940-05-16,10.479999542236328,0,,0.00963385613611778,0.3516921267223623,30.038999466942734,37.12369741155879,89.27904493786605,7.084697944616039,0.2915302055383947,0.8733409118205522,352.91530205538396
1940-05-17,9.949999809265137,0,,-0.05057249581311474,0.38335640306315794,30.26727436863411,37.246936430405185,89.92577035506116,6.97966206177108,0.3020337938228923,0.9430826644045093,353.0203379382289
1940-05-20,9.789999961853027,0,,-0.016080386982834205,0.37832613272593957,30.947642963397,37.6141881342944,91.86392396060376,6.666545170897393,0.33334548291026,0.8472865004655409,353.3334548291026
1940-05-21,9.140000343322754,0,,-0.06639424117088999,0.4205411072667811,31.17290598432196,37.73574690085051,92.50933842017507,6.5628409165285575,0.34371590834714527,0.777261260691148,353.43715908347144
1940-05-22,9.180000305175781,0,,0.004376363276862305,0.4242734304564537,31.397375768742307,37.856849254373024,93.15444949295939,6.459473485630724,0.3540526514369283,0.7071543792971535,353.5405265143693
1940-05-23,9.199999809265137,0,,0.0021785951442812035,0.4249160534583394,31.621028935160776,37.977474115772516,93.79926344603196,6.356445180611729,0.36435548193882605,0.6369609148548037,353.64355481938827
1940-05-24,9.15999984741211,0,,-0.004347822030685733,0.42590980180770033,31.84384072100208,38.09759952607594,94.44378617659352,6.253758805073858,0.3746241194926142,0.566675757401427,353.74624119492614
1940-05-27,9.380000114440918,0,,0.02401749680060994,0.44268756521217195,32.506988939380555,38.454775444381404,96.37567948843126,5.947786505000863,0.40522134949991506,0.3552182418248826,354.05221349499914
1940-05-28,9.1899995803833,0,,-0.02025592022809286,0.43817155536254737,32.72620227432062,38.57270746516237,97.01911491747869,5.846505190841754,0.41534948091582535,0.2845145594736541,354.15349480915825
1940-05-29,9.25,0,,0.006528881649219498,0.4440000234257778,32.944462944528,38.69004934611887,97.66230165525552,5.745586401590856,0.425441359840913,0.21369354821207998,354.25441359840914
1940-05-31,9.270000457763672,0,,0.002162211650126755,0.4421665103483335,33.37804536083047,38.92290250295261,98.94796554832554,5.544857142122169,0.44551428578778596,0.07167996875082139,354.45514285787783
1940-06-03,9.109999656677246,0,,-0.017260063989794516,0.4390231468540003,34.020760375331086,39.26737876332878,100.874802885027,5.246618387997671,0.47533816120023076,0.0,354.75338161200233
1940-06-04,9.229999542236328,0,,0.013172326024307512,0.4484781862446439,34.232867702750966,39.38085869064025,101.51666074558091,5.147990987889273,0.4852009012110713,0.0,354.8520090121107
1940-06-05,9.09000015258789,0,,-0.015167865286211835,0.4448120902119253,34.4438683626992,39.49363537404339,102.15831021558938,5.0497670113442155,0.4950232988655806,0.0,354.9502329886558
1940-06-06,9.220000267028809,0,,0.014301442492705263,0.45282356952541947,34.653734704317785,39.60568775820713,102.79974804196824,4.951953053889326,0.5048046946110653,0.0,355.0480469461107
1940-06-07,9.34000015258789,0,,0.013015171592587471,0.4598234362470608,34.86243726847699,39.71699299861527,103.44096790196103,4.854555730138259,0.514544426986172,0.0,355.14544426986174
1940-06-10,8.989999771118164,0,,-0.0374732736350919,0.4644755375610571,35.48126162258519,40.0461899007825,105.36323321053675,4.564928278197328,0.5435071721802686,0.0,355.4350717218027
1940-06-11,9.420000076293945,0,,0.04783095841194873,0.48358067614701994,35.685016277506556,40.15427756523617,106.00349853026961,4.469261287729637,0.5530738712270384,0.0,355.53073871227036
1940-06-12,9.890000343322754,0,,0.0498938708303831,0.45630547656661397,35.887472817501504,40.26151460405922,106.64351372938619,4.3740417865577115,0.5625958213442281,0.0,355.6259582134423
1940-06-13,9.699999809265137,0,,-0.01921137790312577,0.4583890683496114,36.08861406560484,40.36788932319447,107.28328171356553,4.279275257589632,0.5720724742410368,0.0,355.72072474241037
1940-06-14,9.9399995803833,0,,0.024742244931687862,0.46696140976650097,36.288425503147124,40.47339249004974,107.92280900160154,4.184966986902623,0.5815033013097384,0.0,355.8150330130974
1940-06-17,9.979999542236328,0,,0.0040241412013706235,0.4308073565664137,36.87973595169883,40.78457954580277,109.84003654537483,3.9048435941039656,0.6095156405896056,0.0,356.09515640589603
1940-06-18,10.010000228881836,0,,0.0030060809640863884,0.4263674389950062,37.07407083784039,40.88649164048828,110.4786890301121,3.812420802647921,0.6187579197352108,0.0,356.1875791973521
1940-06-19,10.029999732971191,0,,0.001997952410795145,0.3429729188637752,37.266982392806185,40.987465939955214,111.11714063881051,3.7204835471490014,0.6279516452850971,0.0,356.279516452851
1940-06-20,9.90999984741211,0,,-0.011964096585627138,0.3481545246110959,37.45844324016257,41.08748158280063,111.75539682000532,3.6290383426380686,0.6370961657361945,0.0,356.37096165736193
1940-06-21,9.90999984741211,0,,0.0,0.34839643588545566,37.64842532709211,41.18651758884139,112.39346379838503,3.5380922617492843,0.6461907738250723,0.0,356.4619077382507
1940-06-24,10.100000381469727,0,,0.019172607162777577,0.35096017937860063,38.20922978630265,41.47755783205428,114.30661592876716,3.268328045751616,0.6731671954248369,0.0,356.7316719542484
1940-06-25,9.8100004196167,0,,-0.02871286642573645,0.3630203796485978,38.393032980846954,41.572493394378036,114.94401948314808,3.1794604135311033,0.6820539586468918,0.0,356.8205395864689
1940-06-26,9.75,0,,-0.006116250463834683,0.35464275469013895,38.57522984765235,41.66636523958759,115.58128547680461,3.0911353919352678,0.6908864608064761,0.0,356.90886460806473
1940-06-27,9.850000381469727,0,,0.01025644938151049,0.35535334388424183,38.75579617581737,41.7591591985279,116.21842516858896,3.0033630227105164,0.6996636977289477,0.0,356.9966369772895
1940-06-28,9.979999542236328,0,,0.013197883830660784,0.3570055932012277,38.934707327856806,41.850861038758026,116.85544902620377,2.916153710901199,0.708384628909878,0.0,357.0838462890988
1940-07-01,9.869999885559082,0,,-0.011022010192657472,0.3527549506138395,39.46125117505924,42.11926463604392,118.7659123860049,2.658013460984705,0.7341986539015316,0.0,357.3419865390153
1940-07-02,9.850000381469727,0,,-0.0020262922311292675,0.35177881394047616,39.63327681725081,42.206444280189324,119.40255095189384,2.5731674629384997,0.7426832537061486,0.0,357.4268325370615
1940-07-03,9.880000114440918,0,,0.0030456580517121967,0.34484080263941735,39.80350732199683,42.29244905611665,120.03910195640312,2.4889417341198055,0.751105826588018,0.0,357.5110582658802
1940-07-05,9.9399995803833,0,,0.006072820369170451,0.3429382380913101,40.138446839542176,42.46084720800464,121.31192706987422,2.3224003684624677,0.7677599631537539,0.0,357.67759963153753
1940-07-08,9.9399995803833,0,,0.0,0.34150242007249476,40.62652592822519,42.70407453754413,123.22036101364013,2.07754860931891,0.7922451390681061,0.07422938567686721,357.9224513906811
1940-07-09,9.9399995803833,0,,0.0,0.3061896841576276,40.78527122065285,42.78257355037618,123.85626547976814,1.9973023297233112,0.8002697670276675,0.13387428238941013,358.0026976702767
1940-07-10,9.970000267028809,0,,0.0030181778583486807,0.2615152609400589,40.94200171143413,42.859762577177456,124.49204827103988,1.9177608657433325,0.8082239134256675,0.19375581995071833,358.08223913425667
1940-07-11,9.970000267028809,0,,0.0,0.1940392385150779,41.096698307092474,42.93563373215202,125.12771398387535,1.8389354250595602,0.8161064574940454,0.2538769595978607,358.16106457494044
1940-07-12,9.949999809265137,0,,-0.002006063914543166,0.17999113252941068,41.24934305029157,43.01018011346297,125.76326931416114,1.7608370631713797,0.8239162936828599,0.3142407829836955,358.2391629368286
1940-07-15,9.979999542236328,0,,0.003015048597614811,0.1576512698940635,41.69476268591638,43.22577819632662,127.66934094409935,1.5310155104102705,0.8468984489589758,0.49682228227286984,358.46898448958973
1940-07-16,10.09000015258789,0,,0.011022105751210542,0.16177743002181383,41.83898170815189,43.294919374997775,128.3045179364919,1.455937666845898,0.8544062333154117,0.5581920285424999,358.5440623331541
1940-07-17,10.0600004196167,0,,-0.0029732143228459185,0.1619890336205052,41.9810253769167,43.36266993051186,128.93961197317006,1.3816445535951516,0.8618355446404834,0.6198233245316693,358.61835544640485
1940-07-18,10.069999694824219,0,,0.0009939636968623322,0.1618885364626454,42.12086247665193,43.429011446025164,129.57462788113116,1.308148969373235,0.8691851030626765,0.6817206755599052,358.69185103062676
1940-07-19,9.970000267028809,0,,-0.009930430072089047,0.16000369341832224,42.25846184177192,43.493926136427646,130.20957207566602,1.235464294655742,0.8764535705344272,0.7438887792367623,358.76453570534426
1940-07-22,9.970000267028809,0,,0.0,0.16000369341832224,42.65753574650718,43.67995436288494,132.11406876857063,1.022418616377763,0.8977581383622237,0.9320666277579317,358.97758138362224
1940-07-23,9.979999542236328,0,,0.001002936302879398,0.1438369732628835,42.785891225964036,43.739014596793574,132.7488282264171,0.9531233708295304,0.9046876629170463,0.9953671250566316,359.04687662917047
1940-07-24,9.890000343322754,0,,-0.009017956216599843,0.1042472735909497,42.91186614876444,43.79658082085691,133.3835723859139,0.884714672092457,0.9115285327907529,0.9410367203563155,359.11528532790754
1940-07-25,9.920000076293945,0,,0.003033339932232204,0.10165781353189221,43.03543282510738,43.85264193837057,134.0183134567889,0.8172091132631749,0.9182790886736811,0.8771399210398112,359.1827908867368
1940-07-26,9.970000267028809,0,,0.005040341769185108,0.09685213004007344,43.156563039237064,43.90718670597696,134.6530627307025,0.750623666739898,0.9249376333260102,0.8129375385668212,359.2493763332601
1940-07-29,10.079999923706055,0,,0.011033064566810413,0.0933664485273287,43.50503914893436,44.06160222105557,136.55745203234764,0.5565630721212074,0.9443436927878786,0.6184483895733397,359.4434369278788
1940-07-30,10.329999923706055,0,,0.02480158748930661,0.1179997053793256,43.61612143113671,44.10995626716663,137.19231686928694,0.49383483602991873,0.9506165163970082,0.5529755702312222,359.5061651639701
1940-07-31,10.289999961853027,0,,-0.003872213179908379,0.11907564506270459,43.724609043718274,44.15672571165556,137.82722011810174,0.43211666793729364,0.9567883332062713,0.4871736157020674,359.5678833320627
1940-08-01,10.260000228881836,0,,-0.002915425955530182,0.12039614286543546,43.830465466946464,44.20189277622161,138.46215948518096,0.3714273092751341,0.9628572690724851,0.42103824772068776,359.62857269072487
1940-08-02,10.25,0,,-0.0009746811558235535,0.11976613596680585,43.93365301817532,44.24543854661052,139.09712948903612,0.3117855284352231,0.9688214471564798,0.35456544114239996,359.6882144715648
1940-08-05,10.279999732971191,0,,0.002926803216701579,0.1197099535169603,44.22684416558976,44.36617443287441,141.00215055659862,0.13933026728466302,0.9860669732715351,0.15308670112389322,359.86066973271534
1940-08-06,10.170000076293945,0,,-0.010700355985851062,0.1275087212191001,44.31901839380654,44.40307967937668,141.63717867322862,0.0840612855701579,0.9915938714429856,0.08522996507224079,359.91593871442984
1940-08-07,10.170000076293945,0,,0.0,0.12738003604271475,44.40837821756118,44.43830688264291,142.27221798793948,0.029928665081740746,0.9970071334918267,0.017020028702711798,359.97007133491826
1940-08-08,10.170000076293945,0,,0.0,0.12738003604271475,44.494907104206874,44.471855685794495,142.90727309991323,0.02305141841237912,0.9976948581587621,0.0,0.02305141841237912
1940-08-09,10.270000457763672,0,,0.009832879126798089,0.1305378980972081,44.57858837395546,44.503725222829665,143.5423490513834,0.07486315112579689,0.9925136848874203,0.0,0.07486315112579689
1940-08-12,10.380000114440918,0,,0.010710774272078227,0.1344321052853069,44.81234205680018,44.5892104999811,145.44773668484362,0.2231315568190837,0.9776868443180916,0.0,0.2231315568190837
1940-08-13,10.0,0,,-0.03660887381997735,0.18777484922012344,44.884415363551625,44.61430276499178,146.08292649933205,0.27011259855984804,0.9729887401440152,0.0,0.27011259855984804
1940-08-14,9.90999984741211,0,,-0.009000015258789018,0.19008285012004894,44.95352221217496,44.63767649181718,146.71815087559955,0.31584572035777825,0.9684154279642222,0.0,0.31584572035777825
